,name,hours,menu,tag,location,number
81,"
진남포면옥
",오전 11시 30분 - 오후 10시                    ,"{'찜닭': '29,000원', '쟁반막국수': '21,000원', '개성보쌈 대': '42,000원', '개성보쌈 중': '37,000원', '물막국수': '10,000원', '비빔막국수': '10,000원', '녹두빈대떡': '10,000원', '만두버섯전골(대)': '37,000원', '만두버섯전골(중)': '27,000원', '만두국': '10,000원', '접시만두': '10,000원', '생만두(포장용)': '17,000원'}","{'저녁식사': 11, '점심식사': 9, '가족외식': 9, '식사모임': 8, '술모임': 6, '데이트': 5, '혼밥': 3, '남자끼리': 2, '실버푸드': 1, '점저': 1, '회식': 1, '파인다이닝': 1, '다이어트식단': 1, '혼술': 1, '아이동반': 1, '서민적인': 5, '깔끔한': 4, '숨은맛집': 4, '푸짐한': 4, '토속적인': 3, '지역주민이찾는': 2, '지역주민이 찾는': 2, '이국적/이색적': 2, '시끌벅적한': 2, '가성비좋은': 2, '중년이상이많은': 1, '경관/야경이좋은': 1, '젊은사람이많은': 1, '이북적': 1, '방송에 많이나온': 1, '편안한': 1, '무료주차': 9, '현장대기필요': 1}",서울특별시 중구 신당동 368-89,02-2252-2457
82,"
한성
",오전 11시 - 오후 9시 30분                    ,"{'곱창전골(공기밥포함)': '16,000원', '양구이(120g)': '26,000원', '로스구이(120g)/국내산 한우 안심': '29,000원', '갈비살(150g)': '17,000원', '소면': '3,000원', '밥/사리': '1,000원'}","{'저녁식사': 10, '회식': 7, '식사모임': 6, '술모임': 6, '점심식사': 3, '가족외식': 2, '데이트': 2, '모임': 1, '기념일': 1, '접대': 1, '서민적인': 8, '시끌벅적한': 7, '푸짐한': 5, '숨은맛집': 2, '가성비좋은': 2, '지역주민이 찾는': 2, '캐주얼한': 2, '아담한': 1, '지역주민이찾는': 1, '개별룸': 2, '유료주차': 1, '주차불가': 1}",서울특별시 중구 서소문동 53-1,02-752-2056
83,"
을지오뎅
",오후 1시 - 자정 12시                    ,"{'도루묵구이': '14,000원', '도루묵조림(대)': '26,000원', '도루묵조림(중)': '21,000원', '시사모구이': '13,000원', '삶은오징어': '13,000원', '황태양념구이': '13,000원', '오뎅 1꼬치': '1,000원'}","{'술모임': 13, '데이트': 4, '저녁식사': 3, '간식': 1, '혼술': 1, '서민적인': 11, '시끌벅적한': 9, '가성비좋은': 4, '캐주얼한': 3, '숨은맛집': 2, '이국적/이색적': 2, '지역주민이찾는': 1}",서울시 중구 을지로3가 348-5,02-2274-5092
84,"
을지로 골목집
",오전 11시 30분 - 오후 11시                    ,"{'곱도리탕': '34,000원', '낙곱새전골': '34,000원', '낙곱새(점심)': '12,000원', '간장닭발': '12,000원', '필수계란밥': '3,000원', '마무리볶음밥': '3,000원', '육전': '9,000원', '계란말이': '7,000원'}","{'술모임': 10, '저녁식사': 9, '점심식사': 7, '식사모임': 7, '데이트': 3, '회식': 1, '시끌벅적한': 7, '서민적인': 5, '캐주얼한': 4, '지역주민이찾는': 2, '숨은맛집': 1, '레트로': 1, '푸짐한': 1, '무료주차': 1}",서울시 중구 을지로3가 344-15,02-2275-0405
85,"
참숯골
",오전 11시 - 오후 9시                    ,"{'돌솥비빔밥': '13,000원', '버섯돌솥비빔밥': '15,000원', '한우 육회비빔밥': '16,000원', '(정식) 영양돌솥밥정식': '20,000원', '(정식) 한우 육회비빔밥정식': '20,000원', '(정식) 돌솥비빔밥 정식': '20,000원', '뚝배기 갈비탕': '15,000원', '숙성등심 세트 (점심특선)': '39,000원', '숙성등심': '46,000원', '양념갈비': '52,000원'}","{'점심식사': 7, '식사모임': 6, '접대': 5, '저녁식사': 5, '회식': 3, '술모임': 2, '가족외식': 1, '고급스러운': 5, '깔끔한': 5, '캐주얼한': 3, '격식있는': 3, '푸짐한': 2, '시끌벅적한': 1, '비빔밥전문': 1, '개별룸': 4, '대형룸': 2, '무료주차': 1}",서울특별시 중구 무교동 19,02-774-2100
86,"
명동충무김밥
",오전 9시 30분 - 오후 10시                    ,"{'충무김밥 1set': '9,000원'}","{'점심식사': 8, '혼밥': 6, '간식': 4, '저녁식사': 3, '아이동반': 2, '배달': 2, '서민적인': 5, '캐주얼한': 4, '지역주민이찾는': 3, '깔끔한': 3, '시끌벅적한': 1, '주차불가': 2}",서울특별시 중구 명동2가 32-11,02-755-8488
87,"
닭진미강원집
",오전 7시 - 오후 9시                    ,"{'닭곰탕': '9,000원', '고기백반': '10,000원', '닭고기': '9,000원', '닭백숙': '20,000원', '소주': '4,000원', '맥주': '4,000원', '청하': '5,000원', '백세주': '7,000원'}","{'점심식사': 12, '혼밥': 8, '실버푸드': 4, '저녁식사': 4, '혼술': 3, '식사모임': 1, '다이어트식단': 1, '술모임': 1, '아침식사': 1, '회식': 1, '가족외식': 1, '아이동반': 1, '서민적인': 12, '가성비좋은': 4, '캐주얼한': 3, '지역주민이 찾는': 3, '숨은맛집': 2, '푸짐한': 2, '지역주민이찾는': 2, '시끌벅적한': 2, '이국적/이색적': 1, '주차불가': 1}",서울특별시 중구 남창동 34-139,02-753-9063
88,"
동대닭한마리 본점
",오전 11시 - 오후 11시                    ,"{'닭한마리': '25,000원', '칼국수사리': '2,000원', '볶음밥 사리': '2,000원', '고구마사리': '2,000원', '떡사리': '2,000원'}","{'저녁식사': 9, '점심식사': 8, '회식': 7, '술모임': 6, '식사모임': 6, '가족외식': 4, '실버푸드': 2, '데이트': 1, '아이동반': 1, '서민적인': 10, '시끌벅적한': 7, '지역주민이찾는': 5, '가성비좋은': 4, '푸짐한': 3, '숨은맛집': 3, '캐주얼한': 2, '깔끔한': 1, '개별룸': 2, '일요일 영업': 1}",서울특별시 중구 필동3가 10-2,02-2269-5596
89,"
조선옥
",오전 11시 30분 - 오후 9시 30분                    ,"{'양념소갈비(250g)': '41,000원', '갈비탕': '12,000원', '대구탕': '12,000원', '장국밥': '9,000원', '냉면': '12,000원', '무국': '1,000원', '계란찜': '5,000원', '된장찌개': '5,000원', '공기밥': '1,000원'}","{'저녁식사': 7, '점심식사': 4, '술모임': 4, '가족외식': 3, '식사모임': 2, '회식': 2, '데이트': 1, '캐주얼한': 4, '서민적인': 4, '시끌벅적한': 4, '지역주민이 찾는': 1, '주차불가': 2, '개별룸': 1, '대형룸': 1}",서울특별시 중구 을지로3가 229-1,02-2266-0333
90,"
원조진미떡볶이
",오전 11시 - 오후 9시                    ,"{'떡볶이': '4,000원', '어묵': '3,000원', '순대': '3,000원', '튀김': '3,000원', '김밥': '2,000원', '비조리(3인분)': '12,000원'}","{'점심식사': 8, '혼밥': 6, '간식': 5, '저녁식사': 3, '데이트': 3, '아이동반': 2, '가족외식': 1, '떡볶이 오뎅': 1, '식사모임': 1, '서민적인': 6, '가성비좋은': 5, '지역주민이찾는': 4, '숨은맛집': 3, '캐주얼한': 3, '조용한': 2, '푸짐한': 2, '깔끔한': 1, '지역주민이 찾는': 1, '무료주차': 2}",서울특별시 중구 신당동 291-29,02-2252-5889
91,"
막내횟집
",오전 11시 - 오후 10시                    ,"{'광어&우럭': '70,000원', '광어회(大)': '65,000원', '광어회(中)': '45,000원', '모듬회(大)': '55,000원', '모듬회(中)': '35,000원', '해삼': '25,000원', '멍게': '20,000원', '낙지': '20,000원'}","{'저녁식사': 6, '회식': 5, '점심식사': 5, '술모임': 4, '식사모임': 3, '가족외식': 3, '간식': 2, '모임': 2, '데이트': 1, '가성비좋은': 8, '서민적인': 8, '시끌벅적한': 6, '지역주민이찾는': 3, '캐주얼한': 2, '푸짐한': 2, '숨은맛집': 2, '지역주민이 찾는': 1, '아담한': 1, '오래된집': 1, '이국적/이색적': 1, '중년이상이많은': 1, '좌식': 1, '주차불가': 1, '예약필요': 1}",서울특별시 중구 남창동 50-48,02-755-5115
92,"
포엠
",오전 11시 - 오후 11시                    ,"{'딸기와플': '16,900원', '아이스크림와플': '12,900원', '트로피칼와플': '14,900원', '콤비네이션와플': '15,900원', '초코퐁듀와플': '16,900원', '(딸기*초코*녹차)파르페': '9,500원', '순수밀크 팥빙수': '13,000원', '베리베리 빙수': '15,000원', '생망고 빙수': '18,000원', '달콤 밀크티 빙수': '15,000원'}","{'데이트': 7, '간식': 5, '차모임': 2, '기념일': 2, '혼카페': 2, '식사모임': 1, '저녁식사': 1, '캐주얼한': 6, '예쁜': 5, '깔끔한': 4, '조용한': 3, '가성비좋은': 2, '푸짐한': 1, '지역주민이찾는': 1, '시끌벅적한': 1, '서민적인': 1, '숨은맛집': 1, '이국적/이색적': 1}",서울특별시 중구 명동2가 54-7,02-776-5003
93,"
느티나무설렁탕
",오전 10시 - 오후 10시                    ,"{'설렁탕': '11,000원', '차돌탕': '16,000원', '모둠수육': '40,000원', '소떡갈비': '25,000원', '꼬리방치탕': '17,000원', '특탕': '16,000원', '사골선지해장국': '11,000원', '진도가니탕': '25,000원', '빈대떡': '9,000원', '고기빈대떡': '12,000원', '등심불고기': '18,000원', '도가니수육': '50,000원', '수육전골2인기본': '22,000원'}","{'점심식사': 9, '저녁식사': 7, '술모임': 4, '혼밥': 4, '데이트': 3, '식사모임': 3, '회식': 2, '가족외식': 2, '모임': 1, '접대': 1, '아침식사': 1, '서민적인': 5, '숨은맛집': 4, '캐주얼한': 3, '푸짐한': 3, '지역주민이찾는': 2, '깔끔한': 2, '시끌벅적한': 2, '가성비좋은': 2, '토속적인': 1, '규모가큰': 1, '오래된집': 1, '지역주민이 찾는': 1, '조용한': 1, '24시간영업': 1, '무료주차': 1}",서울특별시 중구 신당동 251-131,02-2234-9713
94,"
영덕회식당
",오전 11시 30분 - 오후 10시                    ,"{'과메기(사철)': '30,000원', '한치물회': '8,000원', '막회덮밥': '5,000원', '가자미찌개': '13,000원', '도루묵찌개': '15,000원', '막회, 한치회 소': '30,000원', '안주 물회': '30,000원', '물회': '13,000원', '회덮밥': '11,000원', '알밥': '9,000원', '알탕': '9,000원', '생태탕': '13,000원', '생대구탕': '15,000원', '동태탕': '9,000원', '가자미세꼬시': '35,000원', '청어회': '33,000원'}","{'술모임': 7, '점심식사': 5, '저녁식사': 4, '회식': 2, '식사모임': 1, '서민적인': 7, '시끌벅적한': 3, '캐주얼한': 1, '지역주민이찾는': 1, '숨은맛집': 1, '웨이팅있는': 1, '무료주차': 1, '주차불가': 1}",서울 중구 무교동 1 효령빌딩 지하 1층,02-757-0066
95,"
대화정 진짜해장국
",오전 5시 - 자정 12시                    ,"{'진짜해장국 특': '13,000원', '진짜해장국': '9,000원', '삼겹살(200g)': '16,000원'}","{'점심식사': 8, '혼밥': 8, '저녁식사': 8, '아침식사': 7, '식사모임': 5, '혼술': 5, '술모임': 4, '가족외식': 2, '실버푸드': 1, '서민적인': 10, '지역주민이찾는': 6, '푸짐한': 5, '숨은맛집': 4, '시끌벅적한': 2, '캐주얼한': 2, '가성비좋은': 2, '지역주민이 찾는': 1, '주차불가': 3, '24시간영업': 1}",서울특별시 중구 을지로6가 18-85,
96,"
덕수정
",오전 11시 - 오후 9시                    ,"{'부대찌개': '9,000원', '오징어볶음': '10,000원', '삼치구이': '10,000원', '순두부찌개': '7,000원', '된장찌개': '7,000원', '생삼겹살': '15,000원', '제육볶음': '10,000원', '닭볶음탕': '30,000원', '골뱅이': '20,000원'}","{'점심식사': 9, '저녁식사': 5, '데이트': 3, '회식': 3, '식사모임': 3, '혼밥': 1, '아침식사': 1, '가족외식': 1, '시끌벅적한': 6, '서민적인': 6, '지역주민이찾는': 4, '캐주얼한': 4, '푸짐한': 3, '가성비좋은': 3, '숨은맛집': 2, '지역주민이 찾는': 1, '주차불가': 2, '개별룸': 1}",서울 중구 정동 11-5,02-755-0180
97,"
옥경이네 건생선
",오후 1시 - 오전 1시                    ,"{'반건조 조림 서대(소)': '36,000원', '반건조 조림 민어(소)': '49,000원', '반건조 조림 병어(소)': '43,000원', '우럭젓국(소)': '30,000원', '간재미탕(소)': '30,000원', '간재미탕(중)': '40,000원', '아귀탕(소)': '38,000원', '반건조구이.찜민어-중-': '41,000원', '반건조구이.찜우럭-중-': '45,000원', '반건조구이.찜 서대-중-': '37,000원', '반건조구이.찜간재미-중-': '31,000원', '우럭젓국 중': '43,000원', '갑오징어 小': '29,000원'}","{'저녁식사': 7, '술모임': 6, '식사모임': 3, '회식': 3, '가족외식': 2, '점심식사': 2, '혼술': 1, '데이트': 1, '접대': 1, '서민적인': 8, '지역주민이찾는': 4, '숨은맛집': 4, '시끌벅적한': 3, '캐주얼한': 2, '깔끔한': 1, '지역주민이 찾는': 1, '가성비좋은': 1, '주차불가': 2, '대형룸': 1}",서울특별시 중구 황학동 723-2,02-2233-3494
98,"
신세계떡볶이
",,"{'떡볶이': '4,000원', '순대': '4,000원'}","{'간식': 8, '혼밥': 4, '점심식사': 4, '데이트': 2, '저녁식사': 2, '서민적인': 8, '숨은맛집': 4, '지역주민이찾는': 3, '캐주얼한': 1, '가성비좋은': 1}",서울 중구 명동1가 26-1,
99,"
충무집
",오전 11시 30분 - 오후 10시                    ,"{'도다리쑥국': '22,000원', '도다리쑥국+멍게밥': '27,000원', '갈치조림': '16,000원', '갈치조림+멍게밥': '16,000원', '(특)갈치조림+멍게밥': '21,000원', '아나고회(기장식)': '55,000원', '잡어회(중)': '80,000원', '잡어회(대)': '100,000원', '굴전(겨울메뉴)': '28,000원', '굴회(겨울메뉴)': '27,000원', '물메기국': '20,000원', '물메기국+멍게밥': '25,000원', '소라, 문어무침': '40,000원', '구파래국': '15,000원', '구파래국+멍게밥': '20,000원', '바다장어구이': '55,000원', '대구탕+멍게밥': '23,000원', '대구탕': '18,000원', '실치전': '27,000원', '잡어매운탕': '15,000원', '잡어매운탕+멍게탕': '20,000원', '가자미구이': '35,000원'}","{'술모임': 8, '저녁식사': 5, '점심식사': 4, '식사모임': 3, '회식': 2, '가족외식': 2, '데이트': 2, '기념일': 1, '서민적인': 6, '시끌벅적한': 4, '격식있는': 1, '지역주민이 찾는': 1, '캐주얼한': 1, '대형룸': 1, '주차불가': 1}",서울특별시 중구 다동 123-1,
100,"
진고개
",오전 11시 - 오후 9시 30분                    ,"{'갈비모듬 산적구이(소)': '50,000원', '불고기 200g': '23,000원', '불갈비 200g': '32,000원', '생등심 150g': '51,000원', '생갈비 200g': '39,000원', '물냉면': '11,000원', '비빔냉면': '11,500원', '육개장': '11,000원', '갈비탕': '11,000원', '어복쟁반': '80,000원', '곱창전골': '25,000원'}","{'점심식사': 6, '저녁식사': 6, '식사모임': 4, '가족외식': 3, '회식': 2, '술모임': 2, '접대': 1, '혼밥': 1, '실버푸드': 1, '서민적인': 5, '지역주민이 찾는': 2, '시끌벅적한': 2, '캐주얼한': 2, '푸짐한': 1, '아주 오래된': 1, '숨은맛집': 1, '지역주민이찾는': 1, '깔끔한': 1, '조용한': 1, '개별룸': 2}",서울특별시 중구 충무로3가 30-16,02-2267-0955
101,"
청시행 을지로점
",오전 11시 30분 - 오후 9시                    ,"{'경포버거': '6,400원', '부산버거': '8,000원', '의성버거': '8,000원', '양양버거': '9,000원', '임실버거': '11,000원', '솔세트': '4,500원', '청시행세트': '6,000원', '광안리버거': '8,000원', '을지로버거': '10,300원'}","{'저녁식사': 7, '점심식사': 6, '데이트': 6, '식사모임': 5, '술모임': 3, '혼밥': 2, '혼술': 1, '캐주얼한': 5, '이국적/이색적': 4, '시끌벅적한': 3, '경관/야경이좋은': 3, '가성비좋은': 3, '숨은맛집': 2, '푸짐한': 2, '예쁜': 2, '경관/야경이 좋은': 2, '깔끔한': 1, '서민적인': 1, '야외좌석': 1}",서울특별시 중구 을지로3가 95-13 5층 루프탑,
102,"
경상도집
",오전 11시 - 오후 10시                    ,"{'연탄돼지갈비 1인분': '15,000원'}","{'저녁식사': 6, '술모임': 5, '데이트': 3, '점심식사': 3, '회식': 3, '식사모임': 3, '간식': 1, '혼밥': 1, '모임': 1, '가족외식': 1, '남자끼리': 1, '야식': 1, '서민적인': 7, '숨은맛집': 4, '시끌벅적한': 3, '허름한': 2, '아담한': 1, '이국적/이색적': 1, '지역주민이 찾는': 1, '가성비좋은': 1, '지역주민이찾는': 1, '오래된집': 1, '캐주얼한': 1}",서울특별시 중구 을지로6가 1-1,02-2265-4714
