,resto_age,thumbnail,address,resto_name,sectors,location_x,location_y,phone_number,menu1,menu2,tag
40,notf,https://d12zq4w4guyljn.cloudfront.net/20220407050208_photo1_128bd3420a2c.jpg,서울특별시 종로구 관수동 40,"
최부자보쌈
",notf,126.990837753021,37.5698935773477,02-2272-4726,굴보쌈,낙지보쌈,"{'저녁식사': 7, '점심식사': 7, '식사모임': 4, '술모임': 4, '가족외식': 2, '회식': 2, '모임': 1, '남자끼리': 1, '데이트': 1, '여자끼리': 1, '야식': 1, '서민적인': 8, '캐주얼한': 3, '지역주민이찾는': 3, '시끌벅적한': 2, '가성비좋은': 2, '지역주민이 찾는': 1, '아담한': 1, '푸짐한': 1, '토속적인': 1, '오래된집': 1, '주차불가': 2}"
41,notf,https://d12zq4w4guyljn.cloudfront.net/20220825042202_photo1_f1b68ca05753.jpg,서울시 종로구 공평동 132,"
안래홍
",notf,126.982641771191,37.5717120365488,02-739-8013,굴짬뽕(계절 메뉴),유니짜장,"{'점심식사': 7, '저녁식사': 6, '술모임': 5, '가족외식': 5, '식사모임': 5, '회식': 4, '데이트': 2, '아이동반': 1, '혼밥': 1, '숨은맛집': 4, '서민적인': 3, '시끌벅적한': 3, '캐주얼한': 2, '깔끔한': 2, '지역주민이찾는': 2, '아주아주 이름난': 1, '지역주민이 찾는': 1, '가성비좋은': 1, '개별룸': 4, '주차불가': 3}"
42,notf,https://d12zq4w4guyljn.cloudfront.net/20220531095030_photo1_713c7ebf4882.jpg,서울시 종로구 필운동 202,"
라면점빵
",notf,126.970125445662,37.5765963480451,02-738-7865,알라면,부대라면,"{'혼밥': 5, '점심식사': 4, '데이트': 1, '식사모임': 1, '저녁식사': 1, '서민적인': 7, '가성비좋은': 1, '캐주얼한': 1, '조용한': 1, '지역주민이 찾는': 1, '아담한': 1, '숨은맛집': 1, '지역주민이찾는': 1, '벽에 붙은 가로 테이블': 1, '현장대기필요': 1}"
43,notf,https://d12zq4w4guyljn.cloudfront.net/20220907121902045_photo_c2f5e0670740.jpg,서울특별시 종로구 창신동 581-5,"
창신동매운족발
",notf,127.011518773294,37.5730177519667,02-3675-9689,매운미니족발(대),영양족발(앞다리),"{'술모임': 9, '저녁식사': 6, '식사모임': 4, '점심식사': 2, '가족외식': 1, '데이트': 1, '혼술': 1, '시끌벅적한': 7, '서민적인': 7, '캐주얼한': 3, '지역주민이찾는': 1, '숨은맛집': 1, '주차불가': 1}"
44,notf,https://d12zq4w4guyljn.cloudfront.net/20220923121629_photo1_713c7ebf4882.jpg,서울시 종로구 인사동 220-2,"
삼숙이라면
",notf,126.985569312803,37.5716298995453,02-720-9711,삼숙이라면,해물라면,"{'점심식사': 5, '혼밥': 2, '식사모임': 2, '백종원': 1, '데이트': 1, '서민적인': 6, '시끌벅적한': 2, '깔끔한': 1, '캐주얼한': 1, '숨은맛집': 1, '주차불가': 1}"
45,notf,https://d12zq4w4guyljn.cloudfront.net/20210531021700_photo2_abebb0d05210.jpg,서울시 종로구 내수동 1,"
평가옥 광화문점
",notf,126.974046059419,37.5727609298773,02-732-1566,어복쟁반 소,녹두지짐,"{'저녁식사': 6, '점심식사': 6, '가족외식': 4, '식사모임': 3, '술모임': 1, '회식': 1, '혼술': 1, '접대': 1, '깔끔한': 4, '서민적인': 4, '시끌벅적한': 3, '푸짐한': 1, '조용한': 1, '대형룸': 1, '개별룸': 1}"
46,notf,https://d12zq4w4guyljn.cloudfront.net/20220703020214_photo1_0fa02cfa367a.jpg,서울특별시 종로구 돈의동 8,"
광주집
",notf,126.990889897059,37.5730013841071,02-764-3574,생갈매기살,생삼겹살,"{'저녁식사': 6, '술모임': 5, '회식': 3, '데이트': 1, '점심식사': 1, '가족외식': 1, '식사모임': 1, '서민적인': 7, '시끌벅적한': 5, '경관/야경이좋은': 1, '야외좌석': 1}"
47,notf,https://d12zq4w4guyljn.cloudfront.net/20211211114842_photo1_XLfDdxht9OvI.jpg,서울특별시 종로구 삼청동 27-14,"
부영 도가니탕
",notf,126.982675880272,37.5871900366343,02-730-9440,수육,도가니탕,"{'점심식사': 6, '저녁식사': 4, '아침식사': 3, '혼밥': 2, '술모임': 1, '가족외식': 1, '포장': 1, '데이트': 1, '서민적인': 5, '숨은맛집': 3, '푸짐한': 3, '지역주민이 찾는': 2, '불친절하고 강인ㅂ': 1, '조용한': 1, '어머니는 착하나 딸 며느리가 악질..': 1, '캐주얼한': 1, '손님을 돈으로 보는 분위기...': 1, '가성비좋은': 1, '깔끔한': 1, '주차불가': 2}"
48,notf,https://d12zq4w4guyljn.cloudfront.net/20211210064110_photo1_Nm0ULH5g8GOd.jpg,서울특별시 종로구 인사동 4,"
툇마루집 된장예술
",notf,126.986450240239,37.5733837907639,02-739-5683,된장비빔밥,간장게장밥,"{'점심식사': 5, '식사모임': 4, '저녁식사': 4, '술모임': 1, '혼밥': 1, '아침식사': 1, '서민적인': 5, '가성비좋은': 3, '캐주얼한': 2, '시끌벅적한': 2, '숨은맛집': 2, '지역주민이 찾는': 1, '전통': 1, '지역주민이찾는': 1, '푸짐한': 1}"
49,notf,https://d12zq4w4guyljn.cloudfront.net/20211222055625_photo2_75a3dbd08a69.jpg,서울특별시 종로구 삼청동 35-116 2층,"
수와래
",notf,126.982003639667,37.5826746090241,02-739-2122,런치,2인스테이크 SET B,"{'점심식사': 5, '저녁식사': 4, '식사모임': 3, '가족외식': 3, '데이트': 3, '기념일': 2, '캐주얼한': 4, '서민적인': 3, '경관/야경이좋은': 2, '깔끔한': 2, '지역주민이찾는': 2, '이국적/이색적': 1, '숨은맛집': 1, '시끌벅적한': 1, '주차불가': 1}"
50,notf,https://d12zq4w4guyljn.cloudfront.net/20220825092419_photo1_f1b68ca05753.jpg,서울시 종로구 관수동 111,"
한도삼겹살
",notf,126.990845638509,37.569280630735,02-2279-8742,삼겹살,차돌박이,"{'저녁식사': 6, '술모임': 6, '회식': 2, '식사모임': 2, '데이트': 1, '가족외식': 1, '서민적인': 6, '시끌벅적한': 4, '지역주민이찾는': 3, '캐주얼한': 3, '숨은맛집': 2, '가성비좋은': 1, '주차불가': 1}"
51,notf,https://d12zq4w4guyljn.cloudfront.net/20220527011343_photo1_v7ueN3fIzBzB.jpg,서울특별시 종로구 체부동 26,"
취천루
",notf,126.971036894463,37.5782661175336,02-6221-8249,고기/교자/해물 만두,물/군 만두,"{'저녁식사': 5, '점심식사': 5, '식사모임': 4, '술모임': 3, '데이트': 2, '회식': 2, '가족외식': 2, '혼밥': 1, '시끌벅적한': 5, '캐주얼한': 4, '서민적인': 3, '깔끔한': 3, '지역주민이 찾는': 2, '이국적/이색적': 1, '숨은맛집': 1, '푸짐한': 1, '가성비좋은': 1, '경관/야경이 좋은': 1, '주차불가': 1}"
52,notf,https://d12zq4w4guyljn.cloudfront.net/20211012113254_photo1_vs5PX4RAS6P7.jpg,서울시 종로구 인사동 255,"
육미
",notf,not found,not found,02-738-0122,닭도리탕,광어 세꼬시 회 중,"{'술모임': 5, '저녁식사': 3, '회식': 2, '데이트': 1, '시끌벅적한': 5, '서민적인': 3, '푸짐한': 2, '가성비좋은': 1}"
53,notf,https://d12zq4w4guyljn.cloudfront.net/20210511112936189_photo_0f71b8e39c09.jpg,서울특별시 종로구 청진동 204-1,"
남도식당
",notf,126.97945318447,37.5722204066878,02-734-0719,연탄삼겹살,소불고기,"{'술모임': 1, '저녁식사': 1, '시끌벅적한': 1, '서민적인': 1}"
54,notf,https://d12zq4w4guyljn.cloudfront.net/20220115020452_photo1_4d9a5f640a15.jpg,서울특별시 종로구 명륜4가 90,"
옥이모 옛날깻잎떡볶이
",notf,127.001546728451,37.5822443948232,070-8119-5668,옥이모세트,옥이모비빔,"{'저녁식사': 5, '점심식사': 3, '간식': 3, '혼밥': 2, '서민적인': 6, '지역주민이찾는': 2, '저렴한': 1, '캐주얼한': 1, '가성비좋은': 1, '아담한': 1, '주차불가': 2}"
55,notf,https://d12zq4w4guyljn.cloudfront.net/20220930114118728_photo_21d7ffa5d1a1.jpg,서울특별시 종로구 낙원동 290-1,"
합천돼지국밥
",notf,126.987996547035,37.5720477825347,,돼지국밥,돼지국밥 특,"{'저녁식사': 7, '점심식사': 4, '혼밥': 3, '술모임': 2, '식사모임': 2, '혼술': 1, '낙원동국밥거리맛집': 1, '종로3가맛집': 1, '모듬수육맛집': 1, '돼지국밥맛집': 1, '회식': 1, '실버푸드': 1, '가성비최고': 1, '순대국밥맛집': 1, '서민적인': 7, '가성비좋은': 4, '지역주민이찾는': 3, '캐주얼한': 3, '숨은맛집': 1, '푸짐한': 1, '시끌벅적한': 1, '주차불가': 1}"
56,notf,https://d12zq4w4guyljn.cloudfront.net/20220605030557960_photo_fe1650f3c430.jpg,서울특별시 종로구 동숭동 130-22,"
할매냉면집
",notf,127.004505502591,37.5810592420449,02-747-8512,얼큰물냉면,시원물냉면,"{'점심식사': 6, '혼밥': 4, '저녁식사': 3, '식사모임': 1, '서민적인': 5, '숨은맛집': 5, '지역주민이찾는': 3, '푸짐한': 2, '가성비좋은': 2, '캐주얼한': 2, '조용한': 1, '이국적/이색적': 1, '시끌벅적한': 1, '주차불가': 1}"
57,notf,https://d12zq4w4guyljn.cloudfront.net/20220926124656_photo1_XJMRY9GcClQx.jpg,서울특별시 종로구 돈의동 7-1,"
미갈매기살
",notf,126.991085282713,37.5729795949452,02-3672-0081,갈비살,가브리살,"{'저녁식사': 4, '술모임': 4, '데이트': 3, '회식': 2, '가족외식': 2, '식사모임': 2, '점심식사': 2, '기념일': 1, '서민적인': 5, '시끌벅적한': 4, '캐주얼한': 2, '지역주민이찾는': 1, '경관/야경이좋은': 1, '숨은맛집': 1, '야외좌석': 2, '화장실': 1}"
58,notf,https://d12zq4w4guyljn.cloudfront.net/20220202131645_photo1_a9b4d8a4d54d.jpg,서울특별시 종로구 부암동 254-5,"
천진포자 부암동점
",notf,126.965729120274,37.592392266678,02-739-6086,가정만두(家常包子),매운새우고기만두(辣虾仁),"{'혼밥': 3, '저녁식사': 3, '간식': 3, '점심식사': 2, '가족외식': 1, '데이트': 1, '아이동반': 1, '점심': 1, '서민적인': 4, '이국적/이색적': 3, '숨은맛집': 2, '지역주민이 찾는': 1, '중국식': 1, '캐주얼한': 1, '주차불가': 2}"
59,notf,https://d12zq4w4guyljn.cloudfront.net/20220724124932544_photo_ac7b4daa4e93.jpg,서울특별시 종로구 낙원동 49,"
장군족발보쌈 본점
",notf,126.988129097352,37.5735062365262,02-743-3557,족발 大,족발 中,"{'저녁식사': 5, '술모임': 4, '식사모임': 3, '점심식사': 1, '데이트': 1, '가족외식': 1, '배달': 1, '회식': 1, '서민적인': 4, '지역주민이찾는': 2, '시끌벅적한': 2, '푸짐한': 2, '캐주얼한': 2, '숨은맛집': 1, '개별룸': 1}"
60,notf,https://d12zq4w4guyljn.cloudfront.net/20220708133759_photo1_e0419d9ef174.jpg,서울특별시 종로구 서린동 129-1,"
달콤커피 청계광장점
",notf,126.979707153331,37.5694808843864,02-722-5857,드래곤후르츠 자몽에이드,패션후르츠 레몬에이드,"{'데이트': 4, '차모임': 3, '혼카페': 2, '점심식사': 1, '경관/야경이좋은': 3, '깔끔한': 2, '예쁜': 1, '고급스러운': 1, '야외좌석': 4, '루프탑': 1}"
61,notf,https://d12zq4w4guyljn.cloudfront.net/20220907061648_photo1_b58e24e2fdbc.jpg,서울시 종로구 명륜1가 31-23,"
명륜 손칼국수
",notf,126.998889830897,37.5894298188749,02-742-8662,칼국수,수육(소),"{'점심식사': 3, '식사모임': 1, '혼밥': 1, '서민적인': 4, '지역주민이 찾는': 2, '숨은맛집': 1, '지역주민이찾는': 1, '시끌벅적한': 1, '무료주차': 1}"
62,notf,https://d12zq4w4guyljn.cloudfront.net/20210403101228346_photo_QGoV43fH37Pu.jpg,서울특별시 종로구 체부동 17,"
대하식당
",notf,126.97047692676,37.5789446976509,02-734-9503,삼겹살 600g,"소주,맥주,막걸리","{'술모임': 5, '저녁식사': 5, '데이트': 3, '식사모임': 2, '회식': 1, '아이동반': 1, '점심식사': 1, '가족외식': 1, '서민적인': 6, '시끌벅적한': 3, '캐주얼한': 2, '지역주민이찾는': 2, '가성비좋은': 2, '숨은맛집': 2, '재밌는': 1, '푸짐한': 1, '경관/야경이좋은': 1, '이국적/이색적': 1, '주차불가': 1}"
63,notf,https://d12zq4w4guyljn.cloudfront.net/20220525113337683_photo_a6e36123a25a.jpg,서울특별시 종로구 돈의동 6,"
서대포집
",notf,126.991032634559,37.5730647349809,02-763-7752,막창구이,오겹살,"{'술모임': 6, '회식': 5, '저녁식사': 5, '식사모임': 4, '데이트': 2, '가족외식': 1, '점심식사': 1, '시끌벅적한': 5, '서민적인': 5, '숨은맛집': 3, '푸짐한': 1, '캐주얼한': 1, '가성비좋은': 1, '지역주민이찾는': 1, '아재감성': 1, '야외좌석': 2, '주차불가': 1}"
64,notf,https://d12zq4w4guyljn.cloudfront.net/20220708024029_photo1_Nm0ULH5g8GOd.jpg,서울시 종로구 경운동 66-2,"
간판없는 김치찌개
",notf,126.986276322901,37.5748430218243,02-739-1443,김치찌개 2인이상,라면 사리,"{'점심식사': 6, '저녁식사': 4, '식사모임': 3, '아이동반': 1, '술모임': 1, '가족외식': 1, '서민적인': 5, '숨은맛집': 3, '지역주민이찾는': 3, '가성비좋은': 2, '푸짐한': 2, '캐주얼한': 2, '이국적/이색적': 1, '허름한': 1, '시끌벅적한': 1, '오래된집': 1, '야외좌석': 2}"
65,notf,https://d12zq4w4guyljn.cloudfront.net/20220108082829_photo1_7e29cc1303af.jpg,서울시 종로구 종로5가 281-9,"
호남집
",notf,127.006378581417,37.5702585736062,02-2279-0996,삼치 구이,고등어 구이,"{'저녁식사': 3, '점심식사': 2, '아침식사': 2, '식사모임': 2, '혼밥': 2, '혼술': 1, '가족외식': 1, '술모임': 1, '데이트': 1, '서민적인': 5, '가성비좋은': 3, '시끌벅적한': 3, '푸짐한': 3, '숨은맛집': 2, '지역주민이찾는': 1, '캐주얼한': 1, '주차불가': 2, '복층': 1}"
66,notf,https://d12zq4w4guyljn.cloudfront.net/20210802125823_photo2_a2e1b1990f36.jpg,서울특별시 종로구 관수동 13,"
서호장
",notf,not found,not found,02-2265-5329,짜장면,짬뽕 소,"{'점심식사': 3, '저녁식사': 3, '가족외식': 1, '회식': 1, '혼밥': 1, '식사모임': 1, '서민적인': 3, '캐주얼한': 2, '노포': 1, '개별룸': 2}"
67,notf,https://d12zq4w4guyljn.cloudfront.net/20220708010312724_menu_uuOrJLfFMsn1.jpg,서울특별시 종로구 인의동 112-14,"
함흥곰보냉면
",notf,126.997024935736,37.5715945240342,02-2267-6922,물냉면,비빔냉면,"{'점심식사': 6, '실버푸드': 1, '혼밥': 1, '서민적인': 5, '지역주민이 찾는': 1, '조용한': 1, '캐주얼한': 1, '무료주차': 1, '대형룸': 1, '개별룸': 1}"
68,notf,https://d12zq4w4guyljn.cloudfront.net/20220823100455_photo1_2e6b526c2058.jpg,서울특별시 종로구 낙원동 136,"
백제정육점
",notf,126.98909225961,37.5723813471363,02-745-2224,육회,등심,"{'저녁식사': 6, '술모임': 3, '점심식사': 3, '가족외식': 3, '식사모임': 2, '회식': 2, '혼술': 1, '데이트': 1, '접대': 1, '혼밥': 1, '기념일': 1, '서민적인': 5, '푸짐한': 2, '시끌벅적한': 2, '가성비좋은': 2, '지역주민이찾는': 1, '숨은맛집': 1, '지역주민이 찾는': 1, '캐주얼한': 1}"
69,notf,https://d12zq4w4guyljn.cloudfront.net/20211224083217_photo1_edd2f5913a1b.jpg,서울특별시 종로구 관철동 33-3,"
청진식당
",notf,126.988072810786,37.5686993311209,02-732-8038,불고기,오징어,"{'식사모임': 3, '점심식사': 3, '저녁식사': 1, '가족외식': 1, '데이트': 1, '서민적인': 4, '가성비좋은': 3, '캐주얼한': 2, '숨은맛집': 2, '시끌벅적한': 2, '지역주민이찾는': 1, '푸짐한': 1, '웨이팅': 1, '깔끔한': 1}"
70,notf,https://d12zq4w4guyljn.cloudfront.net/20220830065224045_photo_T09xfAZJX8bX.jpg,서울특별시 종로구 창성동 98-6,"
해장국사람들
",notf,126.971438477784,37.5805455498756,02-736-6088,삼봉국밥,순대국,"{'저녁식사': 4, '점심식사': 4, '혼밥': 3, '아침식사': 2, '식사모임': 1, '회식': 1, '실버푸드': 1, '술모임': 1, '서민적인': 5, '지역주민이찾는': 3, '숨은맛집': 2, '깔끔한': 1, '푸짐한': 1, '시끌벅적한': 1, '주차불가': 2, '개별룸': 1}"
71,notf,https://d12zq4w4guyljn.cloudfront.net/20220531091813_photo1_713c7ebf4882.jpg,서울특별시 종로구 장사동 127-1,"
대성식당
",notf,126.994709838157,37.5696607268326,02-2275-5903,낙곱새(1인분),낙곱,"{'식사모임': 4, '술모임': 2, '저녁식사': 2, '데이트': 1, '회식': 1, '점심식사': 1, '서민적인': 2, '시끌벅적한': 2, '주차불가': 1}"
72,notf,https://d12zq4w4guyljn.cloudfront.net/20220825091331_photo1_cc1ea67b7f5e.jpg,서울특별시 종로구 종로5가 225-6,"
할머니곱창
",notf,127.004589295048,37.5702439704971,02-2265-6465,야채곱창,양념곱창,"{'저녁식사': 4, '술모임': 4, '데이트': 3, '가족외식': 2, '배달': 2, '식사모임': 2, '점심식사': 2, '간식': 1, '회식': 1, '시끌벅적한': 4, '푸짐한': 3, '서민적인': 3, '가성비좋은': 2, '숨은맛집': 1, '캐주얼한': 1, '야외좌석': 1}"
73,notf,https://d12zq4w4guyljn.cloudfront.net/20220916092914_photo1_2e6b526c2058.jpg,서울특별시 종로구 혜화동 122-5,"
1940 금문
",notf,127.000634251171,37.5854083313361,02-762-0918,삼선간짜장,해물짬뽕,"{'점심식사': 5, '저녁식사': 5, '가족외식': 4, '술모임': 3, '식사모임': 3, '혼밥': 2, '데이트': 2, '회식': 2, '혼술': 1, '기념일': 1, '배달': 1, '접대': 1, '서민적인': 4, '캐주얼한': 3, '지역주민이찾는': 3, '이국적/이색적': 2, '깔끔한': 2, '숨은맛집': 1, '격식있는': 1, '조용한': 1, '푸짐한': 1, '주차불가': 1}"
74,notf,https://d12zq4w4guyljn.cloudfront.net/20220929121502_photo1_187523595553.jpg,서울특별시 종로구 돈의동 49-1,"
종로 할머니 칼국수
",notf,126.990827767367,37.5728622656733,02-744-9548,칼국수,손만두,"{'점심식사': 5, '식사모임': 1, '혼밥': 1, '아이동반': 1, '가족외식': 1, '저녁식사': 1, '서민적인': 5, '푸짐한': 2, '숨은맛집': 1, '가성비좋은': 1, '시끌벅적한': 1, '주차는 알아서': 1}"
75,notf,https://d12zq4w4guyljn.cloudfront.net/20210818143212_photo0_6u9qWblxJHGN.jpg,서울특별시 종로구 청진동 146 르메이에르종로타운 512호,"
감촌
",notf,126.979816690707,37.5708689766427,02-733-7035,순두부찌개,굴전 싯가,"{'저녁식사': 2, '식사모임': 1, '점심식사': 1, '지역주민이찾는': 1, '캐주얼한': 1, '서민적인': 1}"
