id,terrace,drinking,meal,lunch,dinner,cost_effective,classy,mood,noisy,quiet,real_local,tags
1062,0,3,2,2,3,3,0,0,2,0,1,"회식,가족외식,아이동반,데이트,배달,실버푸드,캐주얼한,지역주민이 찾는,숨은맛집,"
1063,0,0,0,0,0,0,0,0,0,0,0,"낮에만영업하는,아침을먹을수있는"
1064,0,3,3,2,3,2,0,0,0,0,1,"회식,가족외식,기념일,데이트,캐주얼한,숨은맛집,지역주민이 찾는,무료주차,대형룸,"
1065,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
1066,0,4,3,1,6,7,0,0,4,0,1,"가족외식,회식,배달,캐주얼한,깔끔한,무료주차,대형룸,"
1067,0,3,4,8,7,14,0,0,2,0,5,"가족외식,아침식사,혼밥,아이동반,데이트,회식,지역주민이 찾는,깔끔한,숨은맛집,무료주차,발렛주차,24시간영업,"
1068,0,0,0,0,0,0,0,0,0,0,0,0
1069,0,15,2,3,7,17,0,0,9,0,3,"데이트,회식,캐주얼한,숨은맛집,아담한,지역주민이 찾는,주차불가,"
1070,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,회식하기좋은,아침을먹을수있는"
1071,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,연인과같이가면좋은,회식하기좋은"
1072,0,12,4,7,10,18,0,0,4,0,5,"혼밥,가족외식,아침식사,데이트,회식,지역주민이 찾는,숨은맛집,캐주얼한,24시간영업,주차불가,"
1073,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,24시간영업하는,아침을먹을수있는,연중무휴"
1074,0,0,0,0,0,0,0,0,0,0,0,저녁에만영업하는
1075,0,0,3,4,4,9,0,0,1,0,2,"아침식사,혼밥,실버푸드,데이트,지역주민이 찾는,숨은맛집,주차불가,"
1076,0,2,0,5,2,6,0,0,2,0,0,"회식,캐주얼한,개별룸,"
1077,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,역사가오래된,회식하기좋은"
1078,0,3,1,0,2,4,0,0,2,0,0,"데이트,회식,대형룸,"
1079,0,0,0,0,0,0,0,0,0,0,0,"술한잔하기좋은,새벽까지영업하는,연중무휴"
1080,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
1081,0,0,0,0,0,0,0,0,0,0,0,"24시간영업하는,아침을먹을수있는,연중무휴"
1082,0,0,0,0,0,0,0,0,0,0,0,"술한잔하기좋은,새벽까지영업하는,저녁에만영업하는"
1083,0,0,1,3,3,4,0,0,1,0,1,"회식,아이동반,지역주민이 찾는,숨은맛집,깔끔한,캐주얼한,주차불가,"
1084,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
1085,0,3,4,1,4,5,0,0,3,0,1,"회식,가족외식,"
1086,0,0,0,0,0,0,0,0,0,0,0,0
1087,0,1,0,4,1,5,0,0,1,0,0,"가족외식,혼밥,회식,깔끔한,캐주얼한,숨은맛집,주차불가,"
1088,0,0,0,0,0,0,0,0,0,0,0,"결혼기념일에가면좋은,비즈니스다이닝에좋은,외국인접대에좋은,프러포즈하기좋은,스타셰프가운영하는,와인리스트가좋은,인테리어가좋은,프라이빗룸이있는"
1089,0,3,2,0,2,8,0,0,2,0,0,"회식,접대,데이트,가족외식,숨은맛집,캐주얼한,지역주민이 찾는,주차불가,"
1090,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
1091,0,0,1,3,2,5,0,0,1,1,1,"아침식사,회식,혼밥,숨은맛집,캐주얼한,무료주차,"
1092,0,0,0,0,0,0,0,0,0,0,0,"서울맛집,서울 맛집,골목식당,돼지구이김치,정통집,서울 맛집투어,서울 맛집탐방,서울 맛집 먹방,서울 맛집 브이로그,서울 맛집 추천,서울 맛집 리뷰,서울 맛집 베스트,서울 맛집소개,서울 맛집 여행,서울 맛집 투어,서울 맛집 탐방,서울 맛집 베스트 10,서울 3대 맛집,서울맛집탐방,서울맛집투어,서울맛집 먹방,서울맛집소개,서울맛집 브이로그,서울맛집리스트,서울맛집 100,서울맛집 추천,볶음밥 먹방,볶음밥 레시피,볶음밥 백종원,볶음밥 칩,볶음밥 맛집,김치볶음밥 먹방,김치볶음밥 레시피,김치볶음밥 김치,김치볶음밥 골목식당,김치볶음밥 간단,김치볶음밥 맛집,신촌 맛집,강남 맛집,건대 맛집,샤로수길 맛집,대학로 맛집,한양대 맛집,왕십리 맛집,수유 맛집,"
1093,0,0,0,0,0,0,0,0,0,0,0,0
1094,0,2,0,2,6,8,0,0,2,0,1,"회식,가족외식,지역주민이 찾는,캐주얼한,무료주차,셀프서비스,"
1095,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,아침을먹을수있는"
1096,0,0,0,0,0,0,0,0,0,0,0,0
1097,0,2,10,16,12,4,4,0,0,9,1,"데이트,가족외식,혼밥,접대,기념일,차모임,실버푸드,회식,아이동반,여자끼리,아침식사,숨은맛집,깔끔한,이국적/이색적,격식있는,지역주민이 찾는,복고풍,오래된집,좌식,대형룸,개별룸,주차불가,"
1098,0,4,2,4,7,4,0,0,4,0,0,"가족외식,회식,데이트,캐주얼한,지역주민이 찾는,주차불가,대형룸,개별룸,"
1099,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,비즈니스다이닝에좋은,상견례에좋은,외국인접대에좋은,프라이빗룸이있는"
1100,0,2,1,2,1,1,0,0,0,0,0,"회식,혼밥,숨은맛집,깔끔한,개별룸,"
1101,1,4,1,0,3,6,0,0,3,0,0,"회식,지역주민이 찾는,"
1102,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,새벽까지영업하는,연중무휴"
1103,0,0,0,0,0,0,0,0,0,0,0,0
1104,0,0,0,0,0,0,0,0,0,0,0,"가성비 맛집,노포식당,노포 맛집,노포집,노포 식당,서울맛집,서울 맛집,서울 가성비 맛집,서울먹방,먹방데이트,서울노포,오래된 맛집,오래된 집,오래된 가게,맛집 소개,맛집 소개 유튜버,서울 맛집 유튜버,서울 맛집 소개,서울 고기 맛집,맛집소개,맛집소개 유튜버,맛집 유튜버,술먹방,가심비 맛집,갓성비 맛집,서울 가성비,종로3가 맛집,종로 맛집,종로,종로구 맛집,종로3가역 맛집,종로구 노포,종로 노포,알찜,고니 맛집,이리,뽈찜,맛집,김두한 맛집,"
1105,0,0,1,5,1,8,0,0,1,0,0,"혼밥,아이동반,가족외식,숨은맛집,주차는 알아서,"
1106,0,0,0,0,0,0,0,0,0,0,0,0
1107,0,0,0,0,0,0,0,0,0,0,0,연중무휴
1108,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,비즈니스다이닝에좋은,상견례에좋은,연인과같이가면좋은,스타셰프가운영하는,프라이빗룸이있는"
1109,0,3,2,0,2,3,1,0,1,0,1,"회식,캐주얼한,숨은맛집,주차불가,"
1110,0,2,1,0,1,4,0,0,2,0,0,"남자끼리,회식,데이트,캐주얼한,지역주민이 찾는,경관/야경이좋은,숨은맛집,아담한,"
1111,0,0,0,0,0,0,0,0,0,0,0,"외국인접대에좋은,아침을먹을수있는"
1112,0,0,0,0,0,0,0,0,0,0,0,낮에만영업하는
1113,0,6,3,12,10,20,0,0,3,1,3,"혼밥,실버푸드,맛집탐방,데이트,아침식사,숨은맛집,지역주민이 찾는,캐주얼한,허름,노포,지저분,아담한,주차불가,무료주차,24시간영업,"
1114,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,술한잔하기좋은,24시간영업하는,아침을먹을수있는,연중무휴"
1115,0,6,2,0,5,8,0,0,2,1,1,"회식,접대,혼밥,다이어트식단,숨은맛집,지역주민이 찾는,캐주얼한,주차불가,대형룸,노포식당,노포래퍼,노포 맛집,노포집,노포 식당,서울맛집,서울 맛집,서울먹방,먹방데이트,서울노포,맛집소개,맛집소개 유튜버,맛집 유튜버,서울 맛집 유튜버,서울 맛집 소개,술먹방,참치,호마구로,영등포구 맛집,영등포 맛집,영등포동 맛집,영등포역 맛집,서울 참치 맛집,가성비 맛집,가심비 맛집,갓성비 맛집,서울 가성비,참치 가성비,"
1116,0,0,0,3,3,8,0,0,2,0,4,"혼밥,해장,아침식사,간식,데이트,야식,숨은맛집,노포,캐주얼한,지역주민이 찾는,24시간영업,"
1117,0,0,0,0,0,0,0,0,0,0,0,0
1118,0,0,0,0,0,0,0,0,0,0,0,0
1119,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,소개팅하기좋은,연인과같이가면좋은"
1120,0,4,1,0,2,5,0,0,1,0,0,"노포식당,노포 맛집,노포집,노포 식당,서울 가맥집,서울맛집,서울 맛집,가성비 맛집,가성비,서울 가성비 맛집,문래동 맛집,문래역 맛집,문래맛집,가맥집,서울먹방,먹방데이트,서울노포,실내포차,포차맛집,서울 실내포차,서울 포차 맛집,영등포구 맛집,다슬기,다슬기 맛집,"
1121,0,0,0,0,0,0,0,0,0,0,0,"비즈니스다이닝에좋은,상견례에좋은,연인과같이가면좋은,외국인접대에좋은,정원이나산책로가있는"
1122,0,2,4,6,6,6,0,0,2,1,1,"가족외식,회식,접대,혼밥,실버푸드,지역주민이 찾는,캐주얼한,아주 오래된,숨은맛집,깔끔한,개별룸,"
1123,0,3,1,3,1,5,0,0,1,0,1,"가족외식,혼밥,아침식사,간식,데이트,지역주민이 찾는,24시간영업,"
1124,0,0,0,0,0,0,0,0,0,0,0,아침을먹을수있는
1125,0,7,8,9,11,11,0,0,2,0,2,"가족외식,데이트,혼밥,남자끼리,아이동반,실버푸드,점저,회식,파인다이닝,다이어트식단,깔끔한,숨은맛집,토속적인,지역주민이 찾는,이국적/이색적,방송에 많이나온,편안한,중년이상이많은,경관/야경이좋은,젊은사람이많은,이북적,무료주차,현장대기필요,"
1126,0,1,1,0,4,1,0,0,2,0,0,"회식,가족외식,데이트,접대,지역주민이 찾는,깔끔한,허름한,숨은맛집,무료주차,예약필요,"
1127,0,0,0,0,0,0,0,0,0,0,0,0
1128,0,0,0,0,0,0,0,0,0,0,0,"새벽까지영업하는,연중무휴"
1129,0,0,0,0,0,0,0,0,0,0,0,프라이빗룸이있는
1130,0,0,0,0,0,0,0,0,0,0,0,0
1131,0,0,1,4,2,8,0,0,2,0,2,"회식,숨은맛집,깔끔한,주차불가,"
1132,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,연인과같이가면좋은,외국인접대에좋은"
1133,0,3,0,0,2,7,0,0,4,0,1,"남자끼리,야식,혼밥,데이트,술자리,빈티지,아담한,지역주민이 찾는,허름한,숨은맛집,주차불가,"
1134,0,0,0,0,0,0,0,0,0,0,0,0
1135,0,0,0,0,0,0,0,0,0,0,0,0
1136,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,아침을먹을수있는"
1137,0,0,2,5,3,8,0,0,0,3,1,"아침식사,혼밥,가족외식,배달,깔끔한,캐주얼한,숨은맛집,아담한,무료주차,현장대기필요,"
1138,0,2,0,0,1,2,0,0,1,0,1,"회식,"
1139,0,0,0,0,0,0,0,0,0,0,0,가족과외식하기좋은
1140,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,외국인접대에좋은,새벽까지영업하는"
1141,0,2,0,0,2,4,0,0,1,0,0,"데이트,숨은맛집,"
1142,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
1143,0,2,1,5,2,4,0,0,0,0,1,"아침식사,혼밥,아이동반,숨은맛집,캐주얼한,허름한,주차불가,역사가오래된,24시간영업하는,아침을먹을수있는"
1144,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
1145,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,연인과같이가면좋은"
1146,0,0,0,0,0,0,0,0,0,0,0,술한잔하기좋은
1147,4,7,3,1,6,7,0,0,6,0,2,"데이트,회식,간식,오징어순대 맛집,오징어회,짬뽕,물회 맛집,기념일,튀김,가족외식,술집,지역주민이 찾는,숨은맛집,캐주얼한,배달,무료주차,"
1148,0,3,2,1,3,3,0,0,2,0,1,"가족외식,회식,데이트,기념일,지역주민이 찾는,깔끔한,숨은맛집,캐주얼한,"
1149,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,비즈니스다이닝에좋은,상견례에좋은,연인과같이가면좋은"
1150,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,연인과같이가면좋은,프라이빗룸이있는"
1151,0,0,3,2,2,0,0,0,0,0,1,"아이동반,가족외식,기념일,회식,깔끔한,지역주민이 찾는,발렛주차,개별룸,"
1152,0,1,8,19,12,42,0,0,9,0,0,"혼밥,데이트,모임,해장,접대,간식,회식,여자끼리,남자끼리,가족외식,숨은맛집,지역주민이 찾는,캐주얼한,아담한,토속적인,허름한,빈티지,오래된집,중년이상이많은,주차불가,현장대기필요,"
1153,1,4,0,0,0,2,0,0,4,0,0,"간식,숨은맛집,"
1154,0,0,0,0,0,0,0,0,0,0,0,가족과외식하기좋은
1155,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,역사가오래된"
1156,1,11,1,1,8,16,0,0,10,0,2,"회식,데이트,캐주얼한,숨은맛집,포차,지역주민이 찾는,"
1157,0,6,0,0,0,4,0,0,3,0,1,"회식,참새구이,선술집,이국적/이색적,숨은맛집,주차불가,"
1158,0,2,6,7,5,2,5,0,1,0,0,"접대,회식,가족외식,깔끔한,격식있는,캐주얼한,비빔밥전문,개별룸,대형룸,무료주차,"
1159,0,0,0,0,0,0,0,0,0,0,0,0
1160,0,0,0,0,0,0,0,0,0,0,0,새벽까지영업하는
1161,0,9,4,14,9,28,0,0,2,0,3,"혼밥,아침식사,가족외식,아이동반,데이트,기념일,해장,실버푸드,지역주민이 찾는,숨은맛집,캐주얼한,무료주차,주차불가,포장가능,포장주문,별관운영,역사가오래된,술한잔하기좋은,아침을먹을수있는"
1162,0,10,4,2,6,7,0,0,7,0,1,"가족외식,데이트,캐주얼한,숨은맛집,주차불가,"
1163,0,0,0,0,0,0,0,0,0,0,0,아침을먹을수있는
1164,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
1165,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,비즈니스다이닝에좋은,상견례에좋은,연인과같이가면좋은,인테리어가좋은,프라이빗룸이있는"
1166,0,0,0,0,0,0,0,0,0,0,0,"술한잔하기좋은,연중무휴"
1167,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
1168,0,0,0,0,0,0,0,0,0,0,0,"술한잔하기좋은,연중무휴,저녁에만영업하는"
1169,0,0,0,0,0,0,0,0,0,0,0,"술한잔하기좋은,새벽까지영업하는"
1170,0,7,6,2,10,14,0,0,10,0,2,"회식,데이트,가족외식,숨은맛집,캐주얼한,지역주민이 찾는,무료주차,주차불가,"
1171,0,5,6,7,10,15,0,0,2,0,3,"가족외식,회식,혼밥,데이트,캐주얼한,숨은맛집,이국적/이색적,깔끔한,주차불가,무료주차,좌식,"
1172,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,새벽까지영업하는"
1173,5,0,1,9,2,21,0,0,4,1,0,"간식,혼밥,데이트,옛날분위기,지역주민이 찾는,숨은맛집,캐주얼한,경관/야경이좋은,격식있는,무료주차,주차불가,"
1174,0,0,0,0,0,0,0,0,0,0,0,0
1175,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,새벽까지영업하는"
1176,0,1,1,3,2,6,0,0,0,0,1,"아침식사,혼밥,숨은맛집,캐주얼한,지역주민이 찾는,"
1177,0,0,0,0,0,0,0,0,0,0,0,가족과외식하기좋은
1178,0,0,0,0,0,0,0,0,0,0,0,"비즈니스다이닝에좋은,프라이빗룸이있는"
1179,0,0,1,1,3,4,0,0,0,0,1,"지역주민이 찾는,캐주얼한,"
1180,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,새벽까지영업하는,연중무휴"
1181,0,0,2,22,12,41,0,0,10,0,5,"혼밥,데이트,간식,아침식사,가족외식,물 많이 마시고싶을때,회식,포장,매운맛으로불살라보고싶을때,기념일,지역주민이 찾는,캐주얼한,숨은맛집,시장통느낌,허름한,주차불가,개별룸,주차알아서눈치껏,무료주차,주말 무료주차,현장대기필요,"
1182,0,0,0,0,0,0,0,0,0,0,0,"새벽까지영업하는,저녁에만영업하는"
1183,0,14,2,0,8,17,0,0,8,0,4,"회식,데이트,가족외식,간식,친구모임,실버푸드,숨은맛집,캐주얼한,지역주민이 찾는,아담한,이국적/이색적,주차불가,현장대기필요,사당역 맛집,사당 맛집,관악구 맛집,동작구 맛집,오징어,오징어 맛집,오징어 찜,오징어 회,오징어 통찜,노포식당,노포 맛집,노포집,노포 식당,서울 가맥집,서울맛집,서울 맛집,서울 가성비 맛집,가맥집,서울먹방,먹방데이트,서울노포,실내포차,포차맛집,서울 실내포차,서울 포차 맛집,남현동 맛집,오래된 맛집,사당 노포식당,사당역 노포식당,사당 오래된 맛집,사당역 오래된 맛집,맛집 소개,맛집 소개 유튜버,맛집 소개 채널,서울 맛집 소개,서울 맛집 유튜버,"
1184,0,0,0,0,0,0,0,0,0,0,0,아침을먹을수있는
1185,0,0,7,11,11,17,0,0,4,0,2,"가족외식,혼밥,접대,회식,캐주얼한,오래된집,깔끔한,숨은맛집,지역주민이 찾는,무료주차,발렛주차,현장대기필요,좌식,"
1186,0,0,0,0,0,0,0,0,0,0,0,연중무휴
1187,0,1,3,1,3,2,1,0,2,0,0,"가족외식,기념일,회식,데이트,지역주민이 찾는,깔끔한,숨은맛집,무료주차,"
1188,0,0,7,4,4,5,0,0,1,2,3,"가족외식,다이어트식단,회식,데이트,실버푸드,접대,깔끔한,오래된집,토속적인,숨은맛집,이국적/이색적,좌식,주차불가,"
1189,0,0,0,0,0,0,0,0,0,0,0,"가성비 맛집,서울맛집,서울 맛집,서울 가성비 맛집,서울먹방,먹방데이트,맛집 소개,맛집 소개 유튜버,서울 맛집 유튜버,서울 맛집 소개,맛집소개,맛집소개 유튜버,맛집 유튜버,술먹방,가심비 맛집,갓성비 맛집,서울 가성비,해산물 코스,수산물 오마카세,한국횟집,횟집,역삼동 맛집,강남 맛집,강남역 맛집,"
1190,0,7,15,17,19,18,8,0,9,0,8,"가족외식,혼밥,데이트,회식,아이동반,아침식사,배달,테이크아웃,기념일,접대,친구들끼리,실버푸드,깔끔한,캐주얼한,숨은맛집,격식있는,예쁜,지역주민이 찾는,경관/야경이좋은,경관/야경이 좋은,발렛주차,무료주차,24시간영업,개별룸,대형룸,"
1191,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
1192,0,0,3,3,1,8,0,0,2,0,1,"가족외식,데이트,캐주얼한,숨은맛집,웨이팅,깔끔한,"
1193,0,29,14,41,40,56,0,0,20,2,5,"혼밥,아침식사,실버푸드,가족외식,남자끼리,회식,접대,아이동반,해장,데이트,여자끼리,모임,다이어트식단,포장,캐주얼한,깔끔한,오래된집,지역주민이 찾는,토속적인,중년이상이많은,숨은맛집,허름한,노포,수요미식회,격식있는,빈티지,무료주차,24시간영업,주차는 문의,발렛주차,좌식,주차불가,대형룸,가족과외식하기좋은,역사가오래된,24시간영업하는,아침을먹을수있는,연중무휴"
1194,0,0,0,0,0,0,0,0,0,0,0,0
1195,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
1196,0,0,0,0,0,0,0,0,0,0,0,0
1197,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,비즈니스다이닝에좋은,회식하기좋은,프라이빗룸이있는"
1198,0,0,0,0,0,0,0,0,0,0,0,0
1199,0,0,3,3,3,3,0,0,0,0,2,"데이트,가족외식,회식,기념일,접대,캐주얼한,깔끔한,격식있는,이국적/이색적,무료주차,"
1200,0,0,0,0,0,0,0,0,0,0,0,0
1201,0,0,0,0,0,0,0,0,0,0,0,아침을먹을수있는
1202,0,2,2,0,3,0,0,0,1,0,0,"데이트,깔끔한,캐주얼한,"
1203,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,연인과같이가면좋은,프러포즈하기좋은,전망이좋은,프라이빗룸이있는,루프탑이있는,포토존이있는"
1204,0,0,0,0,0,0,0,0,0,0,0,0
1205,0,3,2,0,3,5,0,0,1,0,3,"가족외식,"
1206,0,4,4,7,7,11,0,0,2,0,3,"가족외식,회식,모임,남자끼리,데이트,여자끼리,야식,캐주얼한,지역주민이 찾는,아담한,토속적인,오래된집,주차불가,"
1207,0,3,4,2,6,7,0,0,3,0,0,"데이트,회식,아이동반,가족외식,혼밥,지역주민이 찾는,숨은맛집,캐주얼한,무료주차,"
1208,0,0,0,0,0,0,0,0,0,0,0,0
1209,0,0,0,0,0,0,0,0,0,0,0,0
1210,0,2,1,4,3,6,0,0,0,1,1,"가족외식,혼밥,데이트,아침식사,회식,간식,캐주얼한,지역주민이 찾는,숨은맛집,깔끔한,무료주차,"
1211,0,3,4,5,6,11,0,0,0,0,3,"가족외식,데이트,아침식사,혼밥,실버푸드,회식,숨은맛집,지역주민이 찾는,깔끔한,캐주얼한,주차불가,도로주차 공영주차장,개별룸,"
1212,0,0,0,0,0,0,0,0,0,0,0,0
1213,0,5,5,3,8,7,0,0,3,0,0,"가족외식,회식,접대,데이트,기념일,아이동반,없음,숨은맛집,지역주민이 찾는,점원들이정신이없는,중년이상이많은,테이블비어있는데정신이없는,규모가큰,좌식,대형룸,먹지않은걸돈내라시킨다,무료주차,강제추가지불,"
1214,0,0,3,3,7,7,0,0,4,0,0,"데이트,회식,캐주얼한,지역주민이 찾는,"
1215,0,0,0,0,0,0,0,0,0,0,0,"새벽까지영업하는,연중무휴"
1216,0,0,0,0,0,0,0,0,0,0,0,0
1217,0,0,0,9,3,7,0,0,1,0,3,"혼밥,간식,배달,아이동반,깔끔한,캐주얼한,주차불가,아침을먹을수있는"
1218,0,14,9,3,19,12,0,0,14,0,4,"회식,데이트,가족외식,실버푸드,간식,접대,모임,남자끼리,숨은맛집,허름한,오래된집,중년이상이많은,캐주얼한,이국적/이색적,지역주민이 찾는,빈티지,불친절,미슐랭,포장가능,주차불가,"
1219,0,0,0,0,0,0,0,0,0,0,0,0
1220,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
1221,0,0,0,0,0,0,0,0,0,0,0,프라이빗룸이있는
1222,0,0,0,0,0,0,0,0,0,0,0,연인과같이가면좋은
1223,0,0,0,1,0,1,0,0,0,0,0,"캐주얼한,"
1224,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
1225,0,0,0,4,2,8,0,0,1,0,1,"혼밥,데이트,지역주민이 찾는,숨은맛집,캐주얼한,"
1226,0,0,0,0,0,0,0,0,0,0,0,0
1227,0,1,3,6,3,2,4,0,0,3,4,"가족외식,회식,접대,기념일,모임,데이트,아이동반,격식있는,숨은맛집,복고풍,이국적/이색적,규모가큰,오래된집,깔끔한,개별룸,발렛주차,무료주차,대형룸,"
1228,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,연중무휴"
1229,0,0,0,0,0,0,0,0,0,0,0,"연인과같이가면좋은,연중무휴"
1230,0,0,0,0,0,0,0,0,0,0,0,연중무휴
1231,0,0,0,0,0,0,0,0,0,0,0,연중무휴
1232,0,0,0,0,0,0,0,0,0,0,0,"연인과같이가면좋은,인테리어가좋은"
1233,0,0,0,0,0,0,0,0,0,0,0,"연인과같이가면좋은,술한잔하기좋은,인테리어가좋은,새벽까지영업하는,저녁에만영업하는"
1234,0,0,0,0,0,0,0,0,0,0,0,"술한잔하기좋은,새벽까지영업하는,연중무휴,저녁에만영업하는"
1235,0,0,0,0,0,0,0,0,0,0,0,0
1236,0,0,0,0,0,0,0,0,0,0,0,"비즈니스다이닝에좋은,외국인접대에좋은"
1237,0,0,0,0,0,0,0,0,0,0,0,연중무휴
1238,0,0,0,0,0,0,0,0,0,0,0,"결혼기념일에가면좋은,비즈니스다이닝에좋은,프러포즈하기좋은,와인리스트가좋은,전망이좋은,호텔레스토랑,연중무휴"
1239,0,0,0,0,0,0,0,0,0,0,0,0
1240,0,0,0,0,0,0,0,0,0,0,0,"술한잔하기좋은,새벽까지영업하는,연중무휴,저녁에만영업하는"
1241,0,0,0,0,0,0,0,0,0,0,0,"새벽까지영업하는,연중무휴"
1242,0,0,0,0,0,0,0,0,0,0,0,"비즈니스다이닝에좋은,연인과같이가면좋은,외국인접대에좋은,프라이빗룸이있는"
1243,0,0,0,0,0,0,0,0,0,0,0,"아침을먹을수있는,연중무휴"
1244,0,0,0,0,0,0,0,0,0,0,0,0
1245,0,0,0,0,0,0,0,0,0,0,0,새벽까지영업하는
1246,0,0,0,0,0,0,0,0,0,0,0,"비즈니스다이닝에좋은,소개팅하기좋은,연인과같이가면좋은,인테리어가좋은,테라스가있는,백화점레스토랑"
1247,0,0,0,0,0,0,0,0,0,0,0,연중무휴
1248,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,비즈니스다이닝에좋은,상견례에좋은,연인과같이가면좋은,프라이빗룸이있는"
1249,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,연인과같이가면좋은,전망이좋은,채식주의메뉴가있는,현지인셰프가있는"
1250,0,0,0,0,0,0,0,0,0,0,0,"점심뷔페를하는,채식주의메뉴가있는,현지인셰프가있는,연중무휴"
1251,0,0,0,0,0,0,0,0,0,0,0,연중무휴
1252,0,4,1,2,10,15,0,0,8,0,1,"회식,데이트,가족외식,지역주민이 찾는,캐주얼한,발렛주차,무료주차,24시간영업,"
1253,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
1254,0,1,2,2,2,5,0,0,1,0,3,"가족외식,데이트,아이동반,회식,깔끔한,캐주얼한,가게앞 3대정도 및 도로변 공영주차,"
1255,0,3,0,0,4,5,0,0,4,0,0,"가족외식,2인,회식,지역주민이 찾는,연기 심함,장사잘돼배부름,예약필요,좌식,개별룸,"
1256,0,0,0,0,0,0,0,0,0,0,0,연중무휴
1257,0,3,1,4,5,8,0,0,2,0,4,"가족외식,회식,숨은맛집,지역주민이 찾는,캐주얼한,"
1258,0,3,2,3,4,8,0,0,2,0,1,"배달,데이트,성신여대맛집,아침식사,회식,가족외식,감자탕맛집,캐주얼한,"
1259,0,0,0,0,0,0,0,0,0,0,0,"24시간영업하는,아침을먹을수있는,연중무휴"
1260,0,0,0,0,0,0,0,0,0,0,0,"비즈니스다이닝에좋은,프라이빗룸이있는"
1261,0,0,0,0,0,0,0,0,0,0,0,"결혼기념일에가면좋은,비즈니스다이닝에좋은,프러포즈하기좋은,야경이좋은,와인리스트가좋은,전망이좋은,아침을먹을수있는,프라이빗룸이있는"
1262,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
1263,0,0,0,0,0,0,0,0,0,0,0,외국인접대에좋은
1264,0,0,0,0,0,0,0,0,0,0,0,연중무휴
1265,0,0,0,0,0,0,0,0,0,0,0,0
1266,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,외국인접대에좋은,연중무휴"
1267,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,소개팅하기좋은,연인과같이가면좋은,테라스가있는"
1268,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
1269,0,9,3,2,5,14,0,0,5,0,0,"가족외식,회식,데이트,접대,아침식사,숨은맛집,캐주얼한,이국적/이색적,깔끔한,주차불가,"
1270,0,0,0,0,0,0,0,0,0,0,0,연중무휴
1271,0,0,0,0,0,0,0,0,0,0,0,아침을먹을수있는
1272,0,1,4,5,4,9,0,0,2,0,1,"아침식사,혼밥,숨은맛집,캐주얼한,전통,지역주민이 찾는,"
1273,0,1,1,3,3,2,0,0,0,0,0,"가족외식,혼밥,캐주얼한,썰렁한,가족과외식하기좋은"
1274,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,결혼기념일에가면좋은,소개팅하기좋은,연인과같이가면좋은,스타셰프가운영하는,현지인셰프가있는,프라이빗룸이있는"
1275,0,3,2,1,2,5,0,0,1,0,0,"가족외식,데이트,회식,지역주민이 찾는,캐주얼한,숨은맛집,"
