id,resto_age,thumbnail,address,resto_name,sectors,location_x,location_y,phone_number,menu1,menu2,terrace,drinking,meal,lunch,dinner,cost_effective,classy,mood,noisy,quiet,real_local,etc
26,notf,https://pup-review-phinf.pstatic.net/MjAyMjA5MzBfMTEg/MDAxNjY0NTAwNjI0MjYx.ntnYo2N___VsRs2cz7m0Y-ehuYhy4GFPZ3aZiXCjPQQg.D_I1LRV3gGTAB-DcoffgEBXaaTukwC2D4rqcDKoj1vMg.JPEG/B51E9431-7BB7-415D-9C59-E68215F9C82C.jpeg,서울 은평구 통일로80길 10,중국소흘 ,중식,126.9218375,37.61993723,070-7314-2333,매운 바지락,롱샤웨이,,,,,,,,,,,,"가성비 맛집,노포식당,노포 맛집,노포집,노포 식당,서울맛집,서울 맛집,서울 가성비 맛집,서울먹방,먹방데이트,서울노포,오래된 맛집,오래된 집,오래된 가게,맛집 소개,맛집 소개 유튜버,서울 맛집 유튜버,서울 맛집 소개,서울 고기 맛집,맛집소개,맛집소개 유튜버,맛집 유튜버,술먹방,가심비 맛집,갓성비 맛집,서울 가성비,중국집 맛집,은평구 맛집,연신내 맛집,3호선 맛집,연신내 노포,볶음밥 맛집,볶음밥,서울 볶음밥 맛집,양고기,양고기 맛집,서울 양고기 맛집,"
27,notf,https://pup-review-phinf.pstatic.net/MjAyMjA5MTZfMTQ0/MDAxNjYzMzI3NTk5NzQ5.K1eQ3UpASs63vY4SYzXXnOejioIuW-NliAYDIoJKP5Ig.XbVeI48ENvVH9X7sRJ5qSj0Fd8JPqUky94620DCOX84g.JPEG/1342F881-954B-4388-B481-F010BC277123.jpeg,서울 종로구 낙원동 53-1,종로찌개마을,한식,126.9883311,37.57364555,02-747-4518,생선내장탕,대구탕,,,,,,,,,,,,"가성비 맛집,노포식당,노포 맛집,노포집,노포 식당,서울맛집,서울 맛집,서울 가성비 맛집,서울먹방,먹방데이트,서울노포,오래된 맛집,오래된 집,오래된 가게,맛집 소개,맛집 소개 유튜버,서울 맛집 유튜버,서울 맛집 소개,서울 고기 맛집,맛집소개,맛집소개 유튜버,맛집 유튜버,술먹방,가심비 맛집,갓성비 맛집,서울 가성비,종로3가 맛집,종로 맛집,종로,종로구 맛집,종로3가역 맛집,종로구 노포,종로 노포,알찜,고니 맛집,이리,뽈찜,맛집,김두한 맛집,"
28,notf,https://pup-review-phinf.pstatic.net/MjAyMjA5MTZfMjQ0/MDAxNjYzMzA2NjQzMTI5.EI-wxW805J2V3s5Fj-Vc-2ozzzq4Ys752v0ZkuxSw-Ig.zeGLpbAEc_Vj6K2sEONVMwClGZjc-fQTSsh1ep7WmXEg.JPEG/1F864C80-0B16-412C-BCA6-1FACCF13FD3F.jpeg,서울 강서구 방화동 559-1,원조나주곰탕,한식,126.8100565,37.57269774,02-2666-8292,나주곰탕,수육,,,,,,,,,,,,"가성비 맛집,서울맛집,서울 맛집,서울 가성비 맛집,서울먹방,먹방데이트,맛집 소개,맛집 소개 유튜버,서울 맛집 유튜버,서울 맛집 소개,맛집소개,맛집소개 유튜버,맛집 유튜버,술먹방,가심비 맛집,갓성비 맛집,서울 가성비,소고기,한우 맛집,소고기 맛집,강서구 맛집,강서구 노포,강서구 가성비,나주곰탕,나주곰탕 맛집,방화역맛집,김포공항 맛집,방화동 맛집,개화산역 맛집,개화산역,곰탕 맛집,수육 맛집,수육,곰탕 노포,서울 곰탕 가성비,"
29,notf,https://pup-review-phinf.pstatic.net/MjAyMjA5MTZfMjc2/MDAxNjYzMjg4ODEzODAy.R2WuklWhqbYEFv0Jq53zBbc06mDc0RgHzeIV0DgerPQg.8HTGWkRNk4y6zPvzXEJd8akjKhtw5r6peXk0-e0aaykg.JPEG/8BE7DB17-C5D3-46C8-B4BE-E7F586F74472.jpeg,서울 광진구 아차산로53길 8,울돌목 주먹고기,한식,not found,not found,02-467-6484,주먹고기,항정살,,,,,,,,,,,,"가성비 맛집,노포식당,노포 맛집,노포집,노포 식당,서울맛집,서울 맛집,서울 가성비 맛집,서울먹방,먹방데이트,서울노포,오래된 맛집,오래된 집,오래된 가게,맛집 소개,맛집 소개 유튜버,서울 맛집 유튜버,서울 맛집 소개,광진구 맛집,구의동 맛집,구의 맛집,구의역 맛집,돼지고기 맛집,서울 돼지고기 맛집,서울 고기 맛집,맛집소개,맛집소개 유튜버,맛집 유튜버,술먹방,가심비 맛집,갓성비 맛집,서울 가성비,광진구,주먹고기,주먹고기 맛집,재상이 김치,"
30,notf,https://pup-review-phinf.pstatic.net/MjAyMjA5MTRfMTQg/MDAxNjYzMTM0MTE2NjUy.5_G9C5qWNNr2ivRQMsitHii0InkgGzHq6F9gQE9eeJcg.riOaDlAnejYRfYgszjYxeNTdv2RSApN4-W3gOEXZo3Ug.JPEG/20220914_140044.jpg,서울 관악구 봉천로 605 102호,1. 오월의 김밥,한식,126.9646038,37.4760912,02-876-7792,밥도둑김밥,샐러드김밥,,,,,,,,,,,,"노포식당,노포래퍼,노포 맛집,노포집,노포 식당,서울맛집,서울 맛집,서울먹방,먹방데이트,서울노포,맛집소개,맛집소개 유튜버,맛집 유튜버,서울 맛집 유튜버,서울 맛집 소개,술먹방,가심비 맛집,서울 가성비,관악산 맛집,과천 맛집,관악구 맛집,김밥 맛집,서울 김밥 맛집,서울 3대 김밥,김밥 재료,김밥,낙성대역 맛집,관악 맛집,등산 맛집,"
31,notf,https://pup-review-phinf.pstatic.net/MjAyMjA5MTNfMTY0/MDAxNjYzMDY2ODczNzg3.z0i4smjekG80MrAJDTx7b37JMSZZTVj70aj9uz_38-gg.Q0fXTEdEcZ3y0OVPbWthC535DCHRMT7-dqO5Hy-z4UUg.JPEG/EA9EED5E-27FB-42C4-8216-ED4CA08C0509.jpeg,서울 마포구 월드컵로 102,우리바다수산,일식,126.9088941,37.55777795,02-322-3489,광어,농어,,,,,,,,,,,,"우리바다수산,반다이크,대방어맛집,서울방어맛집,서울대방어맛집,방어맛집,망원동맛집,망원맛집,망원방어맛집,망원대방어맛집,대방어 먹방,대방어 낚시,대방어회,대방어 해체,대방어 가격,대방어장,대방어 아가미,대방어 부시리,대방어 부위,대방어 손질,대방어 회,대방어 구이,서울 가성비 맛집,서울 맛집,서울맛집,대방어,망원역,망원역 맛집,"
32,notf,https://pup-review-phinf.pstatic.net/MjAyMjA5MThfMjk3/MDAxNjYzNDY0NjE5MzUy.l5ncwReoE0l04bOejA9rnmpQaaK-kWYzHjJ3cXF194Ig.wW2ZNHgqC5oHojSXRs5iu6VPVl1UYBQcUeb9kHYc9Ogg.JPEG/CFDEAC1D-4C40-43D9-BAA3-6564193EEE9A.jpeg,서울 송파구 삼전로13길 4,부일갈매기,한식,127.0898954,37.50728787,02-412-1462,갈매기살,항정살,0,7,3,1,7,7,1,0,5,0,2,"회식,가족외식,데이트,숨은맛집,지역주민이 찾는,무료주차,주차불가,노포식당,노포래퍼,노포 맛집,노포집,노포 식당,서울맛집,서울 맛집,서울먹방,먹방데이트,서울노포,맛집소개,맛집소개 유튜버,맛집 유튜버,서울 맛집 유튜버,서울 맛집 소개,술먹방,삼전동 맛집,잠실 맛집,삼전역 맛집,잠실역 맛집,송파 맛집,송파구 맛집,갈매기살,항정살,갈비살타레,갈비살타래,우설 맛집,삼전 맛집,소고기 맛집,서울 소고기 맛집,소고기,"
33,notf,https://pup-review-phinf.pstatic.net/MjAyMjA5MTdfODQg/MDAxNjYzMzgxODI5Mjcz.7NvEpiPTsZQ3Z1HfLijOoPc_KqFOoMswA7qETewCUm4g.XwiB74jt0AIcw4FKv160XmHAeR5PfvRMbGOgPsGDTbkg.JPEG/E360B8B9-ACB0-4559-ACBE-68C44B944B44.jpeg,서울 동대문구 휘경동 276-48,장군 뽈따구 숯불구이,한식,127.0618197,37.58964024,02-2242-0935,안창살,뽈따구,,,,,,,,,,,,"가성비 맛집,서울맛집,서울 맛집,서울 가성비 맛집,서울먹방,먹방데이트,맛집 소개,맛집 소개 유튜버,서울 맛집 유튜버,서울 맛집 소개,맛집소개,맛집소개 유튜버,맛집 유튜버,술먹방,가심비 맛집,갓성비 맛집,서울 가성비,소고기,한우 맛집,마장동 한우,소고기 맛집,장군 뽈따구,회기역 맛집,동대문구 맛집,회기 노포,시립대 맛집,육회 맛집,육회 가성비 맛집,"
34,notf,https://pup-review-phinf.pstatic.net/MjAyMjA5MTdfMTA3/MDAxNjYzMzY5NjE1MzY0.aTrlOB_FmXex1T9P353CDqwMAxCpwM4twSd4RETlicAg.8CRQ2ozryvFe2g7Mbgn4s4sokxUAz431Uu0onFHkxAwg.JPEG/A6952D3F-3408-46BC-B9B5-313CF504D708.jpeg,서울 용산구 한강대로72길 11-21,이치젠 용산점 (2호점),일식,126.9738354,37.54120922,070-4128-6321,이치젠정식,에비정식,,,,,,,,,,,,"서울 텐동 맛집,텐동,덴뿌라맛집,용산 맛집,용산구 맛집,남영역 맛집,남영동 맛집,망원동 맛집,망원역 맛집,숙대입구 맛집,숙대 맛집,숙대입구역 맛집,최자로드,최자 맛집,최자 동네,최자 맛집 동네,최자로드 텐동,최자로드 튀김,최자 덴뿌라,백종원 텐동,골목식당 텐동,텐동 골목식당,"
35,notf,https://pup-review-phinf.pstatic.net/MjAyMjA5MjZfMjEw/MDAxNjY0MTc0MTMyNzE4.NVcLrhrXlEV3lAkwrELFgGumD2JWRoZUG8mMxdSexLgg.vW2H9eacqmhHxQMF7bIBNIrfoZUROuUpOldFSm3BvHAg.JPEG/0E83E604-B95D-48A4-8378-515773E7FBAC.jpeg,서울 강남구 개포로 512,연스시,일식,127.0688421,37.48930721,0507-1317-8551,숙성모듬회,특초밥,,,,,,,,,,,,"숙성회 맛집,선어회 맛집,서울 숙성회 맛집,서울 횟집 맛집,서울 선어회 맛집,개포동 맛집,개포동역 맛집,강남구 맛집,개포동 횟집,개포동역 횟집,강남구 횟집 맛집,가성비 맛집,노포식당,노포 맛집,노포집,노포 식당,서울맛집,서울 맛집,서울 가성비 맛집,서울먹방,먹방데이트,서울노포,오래된 맛집,오래된 집,오래된 가게,가성비 숙성회 맛집,숙성회 가성비,가성비 숙성회,맛집 소개,맛집 소개 유튜버,서울 맛집 유튜버,서울 맛집 소개,"
36,notf,https://pup-review-phinf.pstatic.net/MjAyMjA5MjJfMTM3/MDAxNjYzODM0NDIwNjIz.AwDO-W3cVhQxXK3GiKUPMFPghtNTlazQxDVk2TP_pCkg.0TpqNCzq-yB185VvEGlddByXLabEmEChhmF4H6TqLGkg.JPEG/20220922_121837.jpg,서울 강동구 성내동 379-32,세꼬시,일식,127.1379812,37.53343922,02-473-8664,광어세꼬시,,,,,,,,,,,,,"숙성회 맛집,선어회 맛집,서울 숙성회 맛집,서울 횟집 맛집,서울 선어회 맛집,가성비 맛집,서울맛집,서울 맛집,서울 가성비 맛집,서울먹방,먹방데이트,가성비 숙성회 맛집,숙성회 가성비,가성비 숙성회,맛집 소개,맛집 소개 유튜버,서울 맛집 유튜버,서울 맛집 소개,맛집소개,맛집소개 유튜버,맛집 유튜버,술먹방,가심비 맛집,갓성비 맛집,서울 가성비,서울 회 맛집,강동구,강동구 맛집,숙성회,세꼬시 맛집,세꼬시,길동 맛집,성내동 맛집,길동역 맛집,강동역 맛집,길동역,강동역,"
37,notf,https://pup-review-phinf.pstatic.net/MjAyMjA5MjFfODkg/MDAxNjYzNzU5OTI0ODMy.B4ta_5UsNC4t4swBCbQBwKEcf2kjybPbPahWbVTBg5Ag.3zT_mzlipfD5brjUwi5H_LzG2JXTWx90ZoCXdXBsEHog.JPEG/1D48A886-ACEC-4234-89CE-0CECD7E15033.jpeg,서울 마포구 도화동 201-5,서산꽃게,한식,126.9479457,37.53990527,02-719-9693,간장게장정식,,,,,,,,,,,,,"가성비 맛집,서울맛집,서울 맛집,서울 가성비 맛집,서울먹방,먹방데이트,맛집 소개,맛집 소개 유튜버,서울 맛집 유튜버,서울 맛집 소개,맛집소개,맛집소개 유튜버,맛집 유튜버,술먹방,가심비 맛집,갓성비 맛집,서울 가성비,간장게장,게장,게장맛집,간장게장 마포,서울 3대 게장,서울 3대 간장게장 맛집,마포구 맛집,공덕역 맛집,"
38,notf,https://pup-review-phinf.pstatic.net/MjAyMjA5MjFfMjMy/MDAxNjYzNzMyNjg0MzY2.D3wTvNagMbH-AhCIrn_KqcUQgyHRAXxy36bs4jQW4HMg.M1x9ioXoLVCxA-JokQwLVBja-FOJ40PQ-8IPncYRHGog.JPEG/20220921_122121.jpg,서울 중구 퇴계로 42-2,연길반점,중식,126.9776539,37.55771566,0507-1336-9232,어항가지,동파육,,,,,,,,,,,,"어향가지,어향가지 맛집,꿔바로우,꿔바로우 맛집,남대문 시장,남대문시장 맛집,회현역 맛집,명동 맛집,명동역 맛집,남창동 맛집,가성비 맛집,노포식당,노포 맛집,노포집,노포 식당,서울맛집,서울 맛집,서울 가성비 맛집,서울먹방,먹방데이트,서울노포,오래된 맛집,중구 맛집,남대문시장 오래된 맛집,남대문시장 오래된 집,볶음밥,볶음밥 맛집,오래된 집,오래된 가게,맛집 소개,서울 맛집 소개,맛집 소개 유튜버,서울,서울 맛집 유튜버,"
39,notf,https://pup-review-phinf.pstatic.net/MjAyMjA5MjdfMTk3/MDAxNjY0Mjc5MTkwMzYy.cIBfWs1I0DKfv7EI-kzAbNIJ-OyCvt9Bsd9Fq51KHbgg.MgXz7XWMWg87TWmVd9uBZ1tL4ehQhrc91TWpPrKP4Ycg.JPEG/20220927_170645.jpg,서울 강동구 천호동 287-22,인생횟집,일식,127.1275048,37.54785284,02-478-1802,1인,,,,,,,,,,,,,"숙성회 맛집,선어회 맛집,서울 숙성회 맛집,서울 횟집 맛집,서울 선어회 맛집,가성비 맛집,서울맛집,서울 맛집,서울 가성비 맛집,서울먹방,먹방데이트,가성비 숙성회 맛집,숙성회 가성비,가성비 숙성회,맛집 소개,맛집 소개 유튜버,서울 맛집 유튜버,서울 맛집 소개,맛집소개,맛집소개 유튜버,맛집 유튜버,술먹방,가심비 맛집,갓성비 맛집,서울 가성비,서울 회 맛집,강동구,강동구 맛집,암사역,암사동,암사 맛집,암사역 맛집,암사동 맛집,천호동 맛집,천호역 맛집,천호 맛집,숙성회,"
40,notf,https://pup-review-phinf.pstatic.net/MjAyMjA5MDFfMjI3/MDAxNjYyMDA0NjMxMjc5.l83EDVZgRLh908brJ9pd3HbhptsWVmBLlfmlyF_Opsgg.3z5YsY1k99aqYkV3CZclYl9Bp75R07dbcKqB9fpUOz8g.JPEG/9E409329-2EC2-49F2-BC8B-DE86336D9A41.jpeg,서울 종로구 종로 19 르메이에르 B1,후니도니,일식,126.9799237,37.57084449,02-722-5402,바삭 돈까스,치즈 돈까스,,,,,,,,,,,,"돈까스 먹방,돈까스 asmr,돈까스소스,돈까스 맛집,돈까스집,돈까스윙스,돈까스 소스,돈까스 고기,돈까스 기름,돈까스 맛집 서울,돈까스 연돈,돈까스 추천,돈까스 치즈,돈까스 충,골목식당 돈까스,골목식당 연돈,골목식당 레전드,골목식당 논란,연돈 제주도,연돈 근황,연돈 백종원,연돈 후기,연돈 골목식당,연돈 먹방,연돈 돈까스,연돈 가격,연돈 고기,연돈 논란,연돈 내부,연돈 뉴스,연돈 존맛,연돈 돈까스 제주도,연돈 대기,연돈 돈까스 먹방,연돈 돈까스 후기,연돈 등심,연돈 돈까스 백종원,연돈 리뷰,광화문 맛집,서울 맛집,서울맛집,서울 돈까스 맛집,서울 돈가스 맛집,치돈 맛집,서울 치돈 맛집,"
41,notf,https://pup-review-phinf.pstatic.net/MjAyMjA5MDFfMjE0/MDAxNjYxOTg1MjA3Mjg1.j3NRZyoZQiMEhELjz1vGlgmIK5MTJdd6pKiAMLwCRbcg.xBBQ0iwxqZ5X6ZhzF30FVmE8OQtNk3_MvQS6R_fdiKQg.JPEG/DA01EB17-0867-4CFA-BA60-F2FDCD176BF0.jpeg,서울 중구 주교동 239,우리슈퍼,한식,126.9992636,37.56756179,,골뱅이무침,김치찌개,,,,,,,,,,,,"노포식당,노포래퍼,노포 맛집,노포집,노포 식당,6시내고향 노포,을지로 가맥집,백반기행 가맥집,허영만 가맥집,서울 가맥집,허영만 종로맛집,허영만 을지로맛집,서울맛집,을지로 맛집,서울 맛집,을지로 4가 맛집,가성비 맛집,맛집 예약,가성비,서울 가성비 맛집,나드리식품,우리슈퍼,굴마카세,굴오마카세,굴 코스,굴전,굴무침,생굴,을지로 노포,"
42,notf,https://pup-review-phinf.pstatic.net/MjAyMjA5MDdfMjQ2/MDAxNjYyNTIzODE1ODMw.JGIfraOf_AtVsJp2gRCgC6TQQAHTmUoDVR7w-JGEA3cg.KbAkntEv4HzNsMFrgPlAQDVbLLQhlRrpmjtoQ25afkQg.JPEG/20220907_124204.jpg,서울 중구 다산로 114-1,사가루가스,일식,127.010509,37.5540962,02-3298-6752,등심가스,안심가스,,,,,,,,,,,,"연돈 백종원,연돈 근황,연돈 골목식당,연돈 돈까스 제주,연돈 제주도,연돈 돈까스,연돈 가격,연돈 돈까스 후기,연돈 백종원 제주도,연돈 수제돈까스,연돈 치즈돈까스,포방터 돈까스 연돈,포방터 돈까스,헤키,망원동헤키,대학로 정돈,합정 크레이지카츠,압구정 카츠바이콘반,약수 맛집,약수역 맛집,소개팅 돈까스,크레이지카츠 연돈,크레이지카츠 박대리,합정동 크레이지카츠,을지로 안즈,가성비 돈까스,"
43,notf,https://pup-review-phinf.pstatic.net/MjAyMjA4MzFfMjA3/MDAxNjYxOTUwOTQxODkx.Zz30TNmsJj6tnW2blAq-D8pNM9-JaFpeV7TqblXNZMgg.AlW0JcXTMGdWT9I5UDXlDjR2IMp34wPwhiWTiCCTXsQg.JPEG/0F6249F2-1E03-44FA-AFEE-AEFF1E3729ED.jpeg,서울 중구 남대문시장길 37,맛있는 삼겹살,한식,126.9780165,37.56050909,02-755-1061,삼겹살,고추장삼겹살,0,4,2,1,6,6,0,0,2,0,1,"숨은맛집,캐주얼한,중구 맛집,회현역 맛집,남대문시장 맛집,서울맛집,삼겹살 맛집,노포 맛집,서울 노포,노포,숨은 맛집,오래된 맛집,남대문시장,고추장 삼겹살 맛집,서울 고추장 삼겹살,서울 데이트 맛집,서울 데이트 코스,남대문시장 데이트 맛집,회현역 데이트 코스,먹방 브이로그,맛집 추천,남대문 시장 맛집추천,서울 맛집 추천,"
44,notf,https://pup-review-phinf.pstatic.net/MjAyMjA4MzBfMjk1/MDAxNjYxODYxMjI0ODM4.MS79C9oZSv7OFzCtyb3zetAVDWC04Zti-ifoKY_7_6Qg.k-B5TYbYhQW12aNDL_78LhEvNXhb69qvonwYXVS22Hcg.JPEG/9EDBC8AB-3887-471E-BEE5-2D089077C8C9.jpeg,서울 광진구 아차산로 413-6,새맛식당,한식,127.0886761,37.53814768,02-444-1749,생삼겹살,순두부찌개,,,,,,,,,,,,"가성비 맛집,노포식당,노포 맛집,노포집,노포 식당,서울맛집,서울 맛집,서울 가성비 맛집,서울먹방,먹방데이트,서울노포,오래된 맛집,오래된 집,오래된 가게,맛집 소개,맛집 소개 유튜버,서울 맛집 유튜버,서울 맛집 소개,돼지고기 맛집,서울 돼지고기 맛집,서울 고기 맛집,맛집소개,맛집소개 유튜버,맛집 유튜버,술먹방,가심비 맛집,갓성비 맛집,서울 가성비,백반 맛집,백반 노포,서울 백반 맛집,구의역 맛집,구의 맛집,구의동 맛집,광진구 맛집,광진구 노포,"
45,notf,https://pup-review-phinf.pstatic.net/MjAyMjA4MTNfMTQ0/MDAxNjYwMzYyMzU1NjI1.09-73pV90qrxH0PxRirhkGqnupJelArZOXOhZvv6C8gg.cAEZSw2rexmWVfcFcw-FnPsmUmbaKsDjIbxsjXfBHUog.JPEG/upload_46dd86fe814d75f607d40284f777a6a1.jpeg,서울 은평구 불광로14길 4 더클래스 1층,소야일식,일식,126.9330134,37.61918151,010-3840-6030,디너,심야,,,,,,,,,,,,"오마카세맛집,가성비 오마카세,인생초밥,인생스시,서울초밥,독바위역 맛집,은평구 맛집,심야식당,가성비 맛집,서울맛집,서울 맛집,가성비,서울 가성비 맛집,서울먹방,먹방데이트,맛집소개,맛집소개 유튜버,맛집 유튜버,서울 맛집 유튜버,서울 맛집 소개,불광동 맛집,스시 오마카세,고독한 미식가,"
46,notf,https://pup-review-phinf.pstatic.net/MjAyMjA4MTJfMTI4/MDAxNjYwMjg4ODc3NzM2.AVoMp1AmKLNoS9L2KBTI7XoXG4PBsfRZMRXEFlmVwm0g.htNc20nEsY6s7tP06RomlqR1eKL04A-4q1FgFOjZNpYg.JPEG/upload_816b2838b70c3456e2399790c409a9fd.jpg,서울 동대문구 이문로 195,이문동그집,한식,127.0618798,37.60396002,02-966-7892,한우차돌박이,곱창전골,0,4,2,3,4,7,0,0,2,0,4,"가족외식,회식,데이트,간식,혼밥,숨은맛집,이국적/이색적,캐주얼한,신이문역,신이문역 맛집,외대 맛집,외대앞 맛집,돌곶이역 맛집,이문동 맛집,동대문구 맛집,경희대 맛집,한예종 맛집,석관동 맛집,차돌박이 맛집,소곱창전골,곱창전골,곱창전골 가성비,차돌박이 가성비,가성비 맛집,노포 맛집,노포 식당,서울맛집,서울 맛집,서울 가성비 맛집,서울먹방,먹방데이트,서울노포,노상 맛집,서울 노상 맛집,행당동 맛집,술먹방,술안주먹방,술안주 맛집,맛집 소개,서울 맛집 소개,서울 맛집 유튜버,맛집 소개 유튜버,"
47,notf,https://pup-review-phinf.pstatic.net/MjAyMjA4MTJfMTA2/MDAxNjYwMjk1Nzc5NTMx.v-lRKNI5rgsaWspXc0RoEDtKWVzwTtFpTIhmBeGyzmEg.BFn9xg_plv6SqORktVcyi0cgLoYYMX3ix5puZRUFplQg.JPEG/upload_6f929553a4042d126c11e7c82a9bca66.jpeg,서울 강동구 상암로 42,태양수산,일식,127.127884,37.54957802,02-429-5221,모듬회,,,,,,,,,,,,,"숙성회 맛집,선어회 맛집,서울 숙성회 맛집,서울 횟집 맛집,서울 선어회 맛집,가성비 맛집,서울맛집,서울 맛집,서울 가성비 맛집,서울먹방,먹방데이트,가성비 숙성회 맛집,숙성회 가성비,가성비 숙성회,맛집 소개,맛집 소개 유튜버,서울 맛집 유튜버,서울 맛집 소개,맛집소개,맛집소개 유튜버,맛집 유튜버,술먹방,가심비 맛집,갓성비 맛집,서울 가성비,서울 회 맛집,강동구,강동구 맛집,암사역,암사동,암사 맛집,암사역 맛집,암사동 맛집,천호동 맛집,천호역 맛집,천호 맛집,숙성회,"
48,notf,https://pup-review-phinf.pstatic.net/MjAyMjA4MjJfMTUz/MDAxNjYxMTM1NTM3MzMy.C4sM8-Fp3DsSZmk_5JQ5p5tQ-YIJKOnvfwUEuWW6P3Ag.bd1F8hEuzapvD96fqoTWbCfB7cz_xEOHlRbfbC6U6iYg.JPEG/upload_a120e1eaaeba5b1b922260e7bfd6bfa9.jpg,서울 서대문구 연세로5다길 39,아저씨네낙지찜,한식,126.9333752,37.5568333,02-323-6665,낙지찜,아구찜,,,,,,,,,,,,"서대문구 맛집,신촌역 맛집,신촌 맛집,연세대 맛집,연대 맛집,서울맛집,서울 숨은 맛집,노포식당,노포,서울 노포,서울 가성비 맛집,생생정보통 맛집,먹방 브이로그,신촌 데이트,신촌 술집,"
49,notf,https://pup-review-phinf.pstatic.net/MjAyMjA4MjhfMTgx/MDAxNjYxNjIzOTc4NzY5.ecB4iBPOCUt65GHi0g57uXvh0d9q7_DPmlEO6mltu9sg.BqW51Xv2WeJ0soGoD6rJS7OkOyBdZAxRUmImiUCjWCog.JPEG/3E2E5565-F44C-46DC-8FF1-8386E5A5B932.jpeg,서울 중구 창경궁로5길 34-26,대원식당,한식,126.996127,37.56768562,02-2275-5512,삼겹살,갑오징어,,,,,,,,,,,,"노포식당,노포 맛집,노포집,노포 식당,을지로 가맥집,서울 가맥집,서울맛집,을지로 맛집,서울 맛집,을지로 4가 맛집,가성비 맛집,가성비,서울 가성비 맛집,가맥집,서울먹방,먹방데이트,서울노포,실내포차,포차맛집,서울 실내포차,서울 포차 맛집,중구 맛집,산림동 맛집,야장 맛집,서울 야장 맛집,서울 야장,"
50,notf,https://pup-review-phinf.pstatic.net/MjAyMjA4MjFfMjE1/MDAxNjYxMDUzNTEzNzAy.RqPaJradLiB2e7vsji9LRpsJy0PCd3Ktx7y4_R82Fugg.XEb0NC4hFRPcJChU4Z0RZTnH6KA3S3gip-J-BsGE7aEg.JPEG/upload_61a4ae42bb554882436032bac4575280.jpeg,서울 마포구 동교로27길 60,바다회사랑 1호점,일식,126.9210611,37.56041474,02-338-0872,광어,우럭,,,,,,,,,,,,"숙성회 맛집,선어회 맛집,서울 숙성회 맛집,서울 횟집 맛집,서울 선어회 맛집,가성비 맛집,서울맛집,서울 맛집,서울 가성비 맛집,서울먹방,먹방데이트,가성비 숙성회 맛집,숙성회 가성비,가성비 숙성회,맛집 소개,맛집 소개 유튜버,서울 맛집 유튜버,서울 맛집 소개,맛집소개,맛집소개 유튜버,맛집 유튜버,술먹방,가심비 맛집,갓성비 맛집,서울 가성비,서울 회 맛집,숙성회,홍대 맛집,바다회사랑,대방어 맛집,방어,대방어,방어 맛집,서울 방어 맛집,연남동 맛집,홍대입구 맛집,마포구 맛집,대방어맛집,서울방어맛집,서울대방어맛집,방어맛집,대방어 먹방,대방어회,대방어 가격,대방어 부위,대방어 회,연남동,"
